timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-07-28 00:00:00,15241679172,-9303198799843694785,202307,202314,202306,202314,15548338811,187291752871293643,923502046454204457
2022-07-28 00:01:00,-30896495493,18886032943429179291,202323,202307,202307,202323,499581215,19191123441721724104,926715398166017276
2022-07-28 00:02:00,-6134016914,3763572283633137203,202325,202324,202323,202332,16989739051,14151070272318997183,926715398166017276
2022-07-28 00:03:00,6831065311,-4158157112626914126,202323,202331,202317,202334,35055704733,17271059763287554099,926715398166017276
2022-07-28 00:04:00,-28018518607,17153656149625663102,202338,202328,202328,202338,1259352208,17924363791212484009,929353110362075578
2022-07-28 00:05:00,-29015206346,17790364416882597846,202353,202341,202341,202353,563316881,18135644890941060458,933071555460502351
2022-07-28 00:06:00,4469672118,-2738295021108714534,202351,202353,202350,202353,6471217348,1227971913529614577,927655022651630057
2022-07-28 00:07:00,41357646289,-25317493691389758639,202329,202351,202329,202351,41673063853,193472247543760497,921340862685000439
2022-07-28 00:08:00,-51046716110,31303477079775979387,202356,202328,202317,202356,24640704186,46363104543174923649,927655022651630057
2022-07-28 00:09:00,-25978772857,15977643472429369644,202370,202362,202358,202377,35165614239,37564447166602506278,941425156967956787
2022-07-28 00:10:00,-34670475423,21345497990557065184,202388,202370,202364,202390,27621419642,38310352585316318069,941701963806635303
2022-07-28 00:11:00,-40927391798,25256971452583265566,202410,202391,202391,202425,47085763256,54309404475178471782,935215898458440266
2022-07-28 00:12:00,-26778852793,16549438128307922626,202412,202409,202398,202424,21273248289,29656124029087060254,935215898458440266
2022-07-28 00:13:00,19650639581,-12123702525009016304,202413,202425,202413,202425,21268839689,1000000000000000000,935216303435155347
2022-07-28 00:14:00,12514237011,-7709848273245916088,202407,202406,202402,202408,20678572851,5035492029108762693,934021219514260234
2022-07-28 00:15:00,4168835472,-2568497302160274609,202405,202404,202404,202405,4825245955,404844730381812196,934021219514260234
2022-07-28 00:16:00,-4232910770,2614001272324845052,202405,202405,202403,202407,4864843240,5611425540799739648,934021219514260234
2022-07-28 00:17:00,-5332882709,3290827342107295432,202409,202407,202407,202410,793514429,3779860376216023856,934093876404701220
2022-07-28 00:18:00,16826230212,-10366801196674761456,202401,202410,202401,202410,18900049229,1278914605835551053,934093876404701220
2022-07-28 00:19:00,-11829390623,7305233253126133310,202406,202402,202394,202407,15907043675,17100026398909697801,934093876404701220
2022-07-28 00:20:00,-2916348973,1807107478989005314,202409,202408,202407,202415,12691064887,9632034690000000000,934173738973334809
2022-07-28 00:21:00,3259937224,-2007475518730068026,202406,202407,202406,202409,6105547384,1755491029679241207,933845101641565800
2022-07-28 00:22:00,-1691509684,1043623209201024284,202408,202407,202407,202408,126002105,1121283905561183554,933845101641565800
