timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestLongIsLong,openInterestLongNotLong,openInterestShortIsLong,openInterestShortNotLong,openInterestInTokensLong,openInterestInTokensShort,virtualInventoryForPositions,cumulativeBorrowingFactorLong,cumulativeBorrowingFactorShort,longTokenFundingFeeAmountPerSizeLong,longTokenFundingFeeAmountPerSizeShort,shortTokenFundingFeeAmountPerSizeLong,shortTokenFundingFeeAmountPerSizeShort,longTokenClaimableFundingAmountPerSizeLong,longTokenClaimableFundingAmountPerSizeShort,shortTokenClaimableFundingAmountPerSizeLong,shortTokenClaimableFundingAmountPerSizeShort,positionImpactPoolAmount
2025-07-02 10:04:00,40345852.07559812,64677075.32530154,15060.209957424944,36579226.627897,3477592.410629548,0.0,0.0,17368.659801648322,42059303.987887,2193.229721953084,2445.892935164878,1.0000024351917425,2445.892935164878,25283285.083999045,24013630.55647677,7035753.279266091,9578640.7540649,18247531.804732952,14434989.802411873,11679.267134667902,9738.361680508353,,0.2379569482197157,0.0922247304728722,0.000150844226071,7.607151505212865e-06,0.4172243373986817,0.015715465412082776,4.117446384759965e-06,4.961283519082053e-05,0.0072502949815289024,0.4516128842582903,2193.229721953084
2025-07-02 10:05:00,40345852.07559812,64668413.16152966,15060.209957424944,36579226.627897,3476168.0658343695,0.0,0.6450342144051779,17368.659801648322,42059303.987887,2193.229721953084,2445.159079328611,0.9999848295700416,2445.159079328611,25283285.083999045,24013630.55647677,7035753.279266091,9578640.7540649,18247531.804732952,14434989.802411873,11679.267134667902,9738.361680508353,,0.2379569482197157,0.0922247304728722,0.000150844226071,7.607151505212865e-06,0.4172243373986817,0.015715465412082776,4.117446384759965e-06,4.961283519082053e-05,0.0072502949815289024,0.4516128842582903,2193.229721953084
2025-07-02 10:06:00,40345852.07559812,64679825.48790693,15060.209957424944,36579227.272941,3478156.849206768,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2446.183713955557,0.999990717451949,2446.183713955557,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:07:00,40345852.07559812,64679825.48790693,15060.209957424944,36579227.272941,3478156.849206768,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2446.183713955557,0.999990717451949,2446.183713955557,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:08:00,40345852.07559812,64679154.87907237,15060.209957424944,36579227.272941,3478156.849206768,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2446.183713955557,0.999972384401074,2446.183713955557,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:09:00,40345852.07559812,64679742.42750548,15060.209957424944,36579227.272941,3478143.9840125255,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2446.17708193043,0.9999904279035586,2446.17708193043,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:10:00,40345852.07559812,64685087.823616564,15060.209957424944,36579227.272941,3479113.843442943,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2446.6770457857288,0.9999872083239156,2446.6770457857288,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:11:00,40345852.07559812,64685087.823616564,15060.209957424944,36579227.272941,3479113.843442943,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2446.6770457857288,0.9999872083239156,2446.6770457857288,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:12:00,40345852.07559812,64685229.18294588,15060.209957424944,36579227.272941,3479113.843442943,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2446.6770457857288,0.9999910727939948,2446.6770457857288,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
2025-07-02 10:13:00,40345852.07559812,64694106.08790388,15060.209957424944,36579227.272941,3480856.2723173015,0.0,0.0,17368.659801648322,42048479.899663,2193.229257126375,2447.57527024,0.9999654270120796,2447.57527024,25283285.083999045,24016190.21476537,7035753.279266091,9578640.7540649,18247531.804732952,14437549.46070047,11679.267134667902,9739.408042577381,,0.2379573990565519,0.0922247304728722,0.0001508443940862,7.607151505212865e-06,0.4172247482287796,0.015715465412082776,4.117446384759965e-06,4.961288441758846e-05,0.0072502949815289024,0.4516131964407927,2193.229257126375
