timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-08-08 00:01:00,-44916084,26428162046486345,201934,201934,201934,201934,0,26428162046486345,2171100702919808169
2022-08-08 00:02:00,-94352748462,55576064527627924028,201934,201934,201934,201956,951563261,56136620131821629060,2171100702919808169
2022-08-08 00:03:00,49848111458,-29347236310919397984,201946,201955,201944,201955,49848111458,0,2171534470136119925
2022-08-08 00:04:00,23015304900,-13538693891602241457,201940,201941,201939,201941,23015304900,0,2171534470136119925
2022-08-08 00:05:00,0,0,201940,201940,201940,201940,0,0,2171534470136119925
2022-08-08 00:06:00,597583582,-351374194391791935,201940,201939,201938,201939,699074119,59745942612801950,2171534470136119925
2022-08-08 00:07:00,21274174490,-12508064151633942029,201934,201938,201934,201938,21349846417,44546301851052126,2171074953233509810
2022-08-08 00:08:00,121643011008,-71386192476466111439,201905,201931,201898,201933,151376538360,17439195835621524381,1984951330485377805
2022-08-08 00:09:00,-17280910841,10141389308457885344,201910,201906,201906,201910,70000000,10182436581921536078,2009866620917121119
2022-08-08 00:10:00,42611891108,-24974287329410232778,201899,201910,201899,201910,42712650269,59120169465238585,1988428767911334446
2022-08-08 00:11:00,50023897641,-29285052341938148061,201887,201899,201887,201899,51209314653,694309676650295656,2021668763446700409
2022-08-08 00:12:00,-3034079215,1777142895716542716,201888,201887,201887,201888,191057447,1888927220577065472,2024097506071615548
2022-08-08 00:13:00,904953732,-529497466875744264,201888,201888,201888,201888,920024000,8826639149921025,2024097506071615548
2022-08-08 00:14:00,30453280923,-17811423714589039416,201880,201887,201880,201888,31680978331,719008695240677082,2024097506071615548
2022-08-08 00:15:00,74530166896,-43536389602661986924,201880,201879,201862,201879,77788083905,1904019419252247984,2024097506071615548
2022-08-08 00:16:00,115536097985,-67300207701209899988,201837,201863,201828,201863,185113700015,40538131275828968132,2007567019737827836
2022-08-08 00:17:00,9213443576,-5330880512957510398,201833,201835,201825,201838,62806867486,31214482557085496682,2021946389870362200
2022-08-08 00:18:00,-5483539061,3207525831193235395,201834,201829,201828,201834,22558429064,16331216746129464243,2021875067421463351
2022-08-08 00:19:00,802847444,-463792111562161329,201834,201836,201834,201836,6740811882,3459576838437838671,2022024713675929986
2022-08-08 00:20:00,-6152372393,3584443059595339698,201836,201834,201834,201836,0,3584443059595339698,2022024713675929986
2022-08-08 00:21:00,-70084709309,40870503216401372006,201851,201837,201837,201852,2027139261,42051366418527216443,2051833679166421880
2022-08-08 00:22:00,2944057808,-1716233303189741481,201852,201852,201852,201852,3320000000,219393624827882548,2051926262024101171
2022-08-08 00:23:00,-29021012035,16942658693796519833,201858,201854,201854,201858,1054611033,17557741060000000256,2051926262024101171
2022-08-08 00:24:00,-2157412837,1260090963857989556,201858,201858,201858,201859,278279272,1422438850000000000,2051926262024101171
2022-08-08 00:25:00,403599107,-235461410097576639,201859,201859,201859,201859,420000000,9578349116276037,2053547937406311755
2022-08-08 00:26:00,-208608225,121829382928252009,201859,201859,201859,201859,0,121829382928252009,2053547937406311755
2022-08-08 00:27:00,26118866849,-15233799685578748152,201853,201858,201853,201858,26118866849,0,2053547937406311755
2022-08-08 00:28:00,0,0,201853,201853,201853,201853,0,0,2053547937406311755
2022-08-08 00:29:00,-62636762380,36585220424414520803,201868,201854,201854,201868,118941124,36654671353205132359,2061376572651198890
2022-08-08 00:30:00,-90714595796,53081824544982768640,201889,201872,201870,201889,1384229007,53891793547708762317,2030291749754016043
2022-08-08 00:31:00,-69022595574,40467333290913289244,201889,201893,201890,201906,3304442074,42402353220449446881,2030291749754016043
2022-08-08 00:32:00,30698351268,-17985381015980466692,201898,201904,201897,201904,34583079212,2277578980603402518,2022009306887878404
2022-08-08 00:33:00,-25455691985,14933946520379100616,201905,201898,201898,201906,7215221012,19162879610026629442,2018509768924805430
2022-08-08 00:34:00,32342465460,-18948383514291859106,201897,201904,201897,201904,32342465460,0,2021973036381279024
2022-08-08 00:35:00,-8532520,5001972111277778,201897,201897,201897,201897,0,5001972111277778,2021973036381279024
2022-08-08 00:36:00,-29527110473,17315661821536682023,201904,201898,201898,201904,0,17315661821536682023,2014116512894941051
2022-08-08 00:37:00,205160446,-120234969244671737,201904,201904,201904,201904,205160446,0,2015849728792174451
2022-08-08 00:38:00,1317736924,-772250038025974942,201904,201903,201903,201903,1317736924,0,2015849728792174451
2022-08-08 00:39:00,-4192047952,2459382869415347754,201904,201904,201904,201905,205419122,2579777753107398680,2015810207974391034
2022-08-08 00:40:00,178739281,-104757509245895738,201904,201904,201904,201904,178739281,0,2015820460517772497
2022-08-08 00:41:00,515901322,-302360258776459231,201904,201904,201904,201904,520020031,2416349726545480,2015820460517772497
2022-08-08 00:42:00,405178592,-237466977606337833,201904,201904,201904,201904,405178592,0,2015820460517772497
2022-08-08 00:43:00,51061742464,-29907698765592145004,201904,201902,201892,201902,51061742464,0,2015820460517772497
2022-08-08 00:44:00,-35435072,20762836166180859,201904,201892,201892,201892,0,20762836166180859,2015820460517772497
2022-08-08 00:45:00,30316752638,-17738991965780429506,201885,201887,201884,201888,31414225467,642580695310058435,2031451433284226832
2022-08-08 00:46:00,25212770188,-14743324179096307580,201885,201884,201879,201884,25212770188,0,2031451433284226832
2022-08-08 00:47:00,11482394348,-6711471986012455616,201876,201879,201876,201879,11490956080,5010032355839201,2051182825750323191
