timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-07-25 00:00:00,9783035623,-6117940421060023997,202556,202560,202556,202560,13774215608,2500000000000000000,1569434810556139729
2022-07-25 00:01:00,85552953908,-53439675742629013694,202556,202553,202528,202553,89496620237,2464380881650961907,1569434810556139729
2022-07-25 00:02:00,-102371227459,64030508755462796578,202561,202529,202529,202561,2096672831,65341000427448307032,1569067089113606007
2022-07-25 00:03:00,49566995559,-30986952319934186494,202545,202557,202544,202559,66174129326,10389157471419144763,1568775496945988163
2022-07-25 00:04:00,-20106515528,12580540589692969020,202551,202545,202545,202552,0,12580540589692969020,1569067089113606007
2022-07-25 00:05:00,43225981400,-27007657913927594969,202538,202551,202537,202551,45829123447,1626982069709800252,1555883383193725118
2022-07-25 00:06:00,-68474014394,42845332726265903596,202560,202539,202539,202560,27050822,42862259941494653235,1569572159957975198
2022-07-25 00:07:00,6380337059,-3979737689158145430,202558,202561,202558,202566,26341150989,12507253141071169385,1569611214945679944
2022-07-25 00:08:00,-10498209962,6578928227190869865,202558,202560,202559,202561,4931867085,9665236398781089037,1569611214945679944
2022-07-25 00:09:00,87313887714,-54569832205437196671,202533,202561,202533,202561,87482920998,105601374340960182,1555922575195145666
2022-07-25 00:10:00,-65368374328,40880921139927850005,202554,202539,202539,202554,25792923,40897028017222887415,1569611351959395746
2022-07-25 00:11:00,45919400841,-28697870543450783526,202541,202554,202539,202554,45919400841,0,1569429466238522541
2022-07-25 00:12:00,37919433576,-23657999276134118033,202527,202523,202523,202536,51476612417,8462848122108629296,1555999733124701260
2022-07-25 00:13:00,1555101427,-969962883995016794,202527,202527,202527,202527,1555101427,0,1555999733124701260
2022-07-25 00:14:00,26369162286,-16438698255414496022,202518,202525,202517,202525,28201093621,1142722928623878288,1378639157693615077
2022-07-25 00:15:00,16278099589,-10141004755172762739,202512,202518,202512,202518,16487008811,130313939224119906,1378639157693615077
