timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-07-01 00:00:00,212886509,-84616714149950396,198133.0,198153.0,198132.0,198153.0,2603169721,962729982724537643,50728480058195166
2025-07-01 00:01:00,0,0,198133.0,198133.0,198133.0,198133.0,0,0,50728480058195166
2025-07-01 00:02:00,768145399,-308669108849282984,198127.0,198132.0,198127.0,198132.0,768145399,0,50748491373178861
2025-07-01 00:03:00,310846302,-124856277180280408,198124.0,198125.0,198124.0,198125.0,310846302,0,50748491373178861
2025-07-01 00:04:00,-88117170,35425944794661154,198125.0,198125.0,198125.0,198125.0,0,35425944794661154,50748491373178861
2025-07-01 00:05:00,-908891158,365547528032546029,198132.0,198125.0,198125.0,198132.0,0,365547528032546029,50728480058195166
2025-07-01 00:06:00,0,0,198132.0,198132.0,198132.0,198132.0,0,0,50728480058195166
2025-07-01 00:07:00,409680133,-164637273435784726,198129.0,198132.0,198129.0,198132.0,409680133,0,50748491373178861
2025-07-01 00:08:00,1184118002,-475559579309670759,198120.0,198126.0,198120.0,198126.0,1184118002,0,50748491373178861
2025-07-01 00:09:00,1339433070,-537401509855127059,198109.0,198116.0,198109.0,198116.0,1339433070,0,50887884264782271
2025-07-01 00:10:00,111280633,-44503128572187296,198108.0,198106.0,198106.0,198108.0,407632479,118932966797171777,50887884264782271
2025-07-01 00:11:00,0,0,198108.0,198108.0,198108.0,198108.0,0,0,50887884264782271
2025-07-01 00:12:00,0,0,198108.0,198108.0,198108.0,198108.0,0,0,50887884264782271
2025-07-01 00:13:00,290322842,-116397183673833676,198106.0,198106.0,198106.0,198106.0,290322842,0,50887884264782271
2025-07-01 00:14:00,0,0,198106.0,198106.0,198106.0,198106.0,0,0,50887884264782271
2025-07-01 00:15:00,0,0,198106.0,198106.0,198106.0,198106.0,0,0,50887884264782271
2025-07-01 00:16:00,875008752,-350650619726237163,198099.0,198102.0,198099.0,198102.0,875008752,0,50937211700236220
2025-07-01 00:17:00,0,0,198099.0,198099.0,198099.0,198099.0,0,0,50937211700236220
2025-07-01 00:18:00,-696242284,279271447368051461,198105.0,198101.0,198101.0,198105.0,0,279271447368051461,50887884264782271
2025-07-01 00:19:00,0,0,198105.0,198105.0,198105.0,198105.0,0,0,50887884264782271
2025-07-01 00:20:00,207455189,-83145658342720668,198103.0,198103.0,198103.0,198103.0,207455189,0,50887884264782271
2025-07-01 00:21:00,0,0,198103.0,198103.0,198103.0,198103.0,0,0,50887884264782271
2025-07-01 00:22:00,-163669127,65661225010942986,198104.0,198104.0,198104.0,198104.0,0,65661225010942986,50887884264782271
2025-07-01 00:23:00,-842635011,338184516753621672,198111.0,198105.0,198105.0,198111.0,0,338184516753621672,50861583557393355
2025-07-01 00:24:00,-1256486253,504697323995990023,198121.0,198112.0,198112.0,198121.0,0,504697323995990023,50748491373178861
2025-07-01 00:25:00,-980353864,394129909868677408,198129.0,198125.0,198125.0,198129.0,0,394129909868677408,50748491373178861
2025-07-01 00:26:00,0,0,198129.0,198129.0,198129.0,198129.0,0,0,50748491373178861
2025-07-01 00:27:00,0,0,198129.0,198129.0,198129.0,198129.0,0,0,50748491373178861
2025-07-01 00:28:00,-353234679,142085140837827964,198131.0,198131.0,198131.0,198131.0,0,142085140837827964,50728480058195166
2025-07-01 00:29:00,0,0,198131.0,198131.0,198131.0,198131.0,0,0,50728480058195166
2025-07-01 00:30:00,-3169708398,1277121830082309750,198156.0,198135.0,198135.0,198157.0,893871981,1637105910337605587,50710066801826042
2025-07-01 00:31:00,41838645,-16856647331515613,198156.0,198156.0,198156.0,198156.0,41838645,0,50710066801826042
2025-07-01 00:32:00,949804,-382666287501902,198156.0,198156.0,198156.0,198156.0,949804,0,50710066801826042
2025-07-01 00:33:00,-527164381,212645995488477184,198160.0,198160.0,198160.0,198160.0,0,212645995488477184,50672902774841435
2025-07-01 00:34:00,882320911,-355502227354956355,198153.0,198160.0,198153.0,198160.0,882320911,0,50710066801826042
2025-07-01 00:35:00,2488487045,-1000960648717993081,198134.0,198150.0,198130.0,198150.0,3377762712,357853603296383436,50728480058195166
2025-07-01 00:36:00,195718319,-78605281947587141,198132.0,198133.0,198131.0,198133.0,355926718,64451756300036820,50728480058195166
2025-07-01 00:37:00,-940578623,378559010690448159,198140.0,198137.0,198137.0,198140.0,0,378559010690448159,50728479757524372
2025-07-01 00:38:00,689545685,-277271183055962676,198134.0,198139.0,198134.0,198139.0,698346902,3541640802315374,50728480058195166
2025-07-01 00:39:00,199243441,-80026103903129579,198133.0,198135.0,198133.0,198135.0,358276224,63999600000000000,50728480058195166
2025-07-01 00:40:00,0,0,198133.0,198133.0,198133.0,198133.0,0,0,50728480058195166
2025-07-01 00:41:00,0,0,198133.0,198133.0,198133.0,198133.0,0,0,50728480058195166
2025-07-01 00:42:00,592434002,-238066819784220871,198128.0,198131.0,198128.0,198131.0,592434002,0,50748491373178861
2025-07-01 00:43:00,222356255,-89324067373934704,198126.0,198127.0,198126.0,198127.0,222356255,0,50748491373178861
2025-07-01 00:44:00,0,0,198126.0,198126.0,198126.0,198126.0,0,0,50748491373178861
2025-07-01 00:45:00,1213045629,-487023863661181938,198117.0,198123.0,198117.0,198123.0,1213045629,0,50861583557393355
2025-07-01 00:46:00,161674480,-64754140710159760,198115.0,198119.0,198115.0,198119.0,463309379,121180571924714408,50861583557393355
2025-07-01 00:47:00,0,0,198115.0,198115.0,198115.0,198115.0,0,0,50861583557393355
2025-07-01 00:48:00,-26751865,10744920414997411,198115.0,198115.0,198115.0,198115.0,0,10744920414997411,50861583557393355
2025-07-01 00:49:00,0,0,198115.0,198115.0,198115.0,198115.0,0,0,50861583557393355
2025-07-01 00:50:00,-74442498,29901115280637617,198116.0,198116.0,198116.0,198116.0,0,29901115280637617,50861583557393355
2025-07-01 00:51:00,402792678,-161580537051536499,198113.0,198116.0,198113.0,198116.0,466198962,25468986953548714,50861583557393355
2025-07-01 00:52:00,624394804,-250414563209044545,198108.0,198108.0,198108.0,198108.0,624394804,0,50887884264782271
2025-07-01 00:53:00,266378130,-106793948607226704,198106.0,198107.0,198106.0,198107.0,266378130,0,50887884264782271
2025-07-01 00:54:00,0,0,198106.0,198106.0,198106.0,198106.0,0,0,50887884264782271
2025-07-01 00:55:00,0,0,198106.0,198106.0,198106.0,198106.0,0,0,50887884264782271
2025-07-01 00:56:00,0,0,198106.0,198106.0,198106.0,198106.0,0,0,50887884264782271
2025-07-01 00:57:00,0,0,198106.0,198106.0,198106.0,198106.0,0,0,50887884264782271
2025-07-01 00:58:00,165342993,-66207885284547940,198105.0,198103.0,198103.0,198105.0,336617817,68713928618571784,50887884264782271
2025-07-01 00:59:00,0,0,198105.0,198105.0,198105.0,198105.0,0,0,50887884264782271
2025-07-01 01:00:00,0,0,198105.0,198105.0,198105.0,198105.0,0,0,50887884264782271
2025-07-01 01:01:00,0,0,198105.0,198105.0,198105.0,198105.0,0,0,50887884264782271
2025-07-01 01:02:00,0,0,198105.0,198105.0,198105.0,198105.0,0,0,50887884264782271
2025-07-01 01:03:00,0,0,198105.0,198105.0,198105.0,198105.0,0,0,50887884264782271
2025-07-01 01:04:00,-570173818,228815396367271526,198109.0,198105.0,198105.0,198109.0,0,228815396367271526,50887884264782271
2025-07-01 01:05:00,276850284,-111004016639975243,198107.0,198108.0,198107.0,198108.0,276850284,0,50887884264782271
2025-07-01 01:06:00,117014156,-46830909930675194,198106.0,198108.0,198106.0,198108.0,313982679,79051054432599491,50887884264782271
2025-07-01 01:07:00,173659531,-69610609396665780,198105.0,198105.0,198105.0,198105.0,173659531,0,50887884264782271
2025-07-01 01:08:00,64337614,-25732050939085315,198104.0,198106.0,198104.0,198106.0,201367023,54981487131714547,50887884264782271
2025-07-01 01:09:00,99472193,-39866663472818782,198103.0,198103.0,198103.0,198103.0,99472193,0,50887884264782271
2025-07-01 01:10:00,430213417,-172378648360880650,198100.0,198103.0,198100.0,198103.0,448239095,7229540365822955,50887884264782271
2025-07-01 01:11:00,0,0,198100.0,198100.0,198100.0,198100.0,0,0,50887884264782271
2025-07-01 01:12:00,-12717136,5100000000000000,198100.0,198100.0,198100.0,198100.0,0,5100000000000000,50887884264782271
2025-07-01 01:13:00,25416665,-10164733901314235,198100.0,198100.0,198100.0,198100.0,70218834,17967584928465013,50887884264782271
2025-07-01 01:14:00,1574947841,-630552404557133767,198087.0,198099.0,198087.0,198099.0,1633985831,23650560693264040,50942579937262382
2025-07-01 01:15:00,-253760709,101649386756142909,198089.0,198089.0,198089.0,198089.0,0,101649386756142909,50942579937262382
2025-07-01 01:16:00,101891019,-40703354917605696,198089.0,198090.0,198089.0,198090.0,284019845,72961875000000000,50942579937262382
2025-07-01 01:17:00,0,0,198089.0,198089.0,198089.0,198089.0,0,0,50942579937262382
2025-07-01 01:18:00,-516646203,207000000000000000,198093.0,198093.0,198093.0,198093.0,0,207000000000000000,50937211700236220
2025-07-01 01:19:00,378201820,-151387481062482967,198090.0,198091.0,198090.0,198091.0,378201820,0,50937211700236220
2025-07-01 01:20:00,0,0,198090.0,198090.0,198090.0,198090.0,0,0,50937211700236220
2025-07-01 01:21:00,-67020376,26850634371777326,198090.0,198090.0,198090.0,198090.0,0,26850634371777326,50937211700236220
2025-07-01 01:22:00,-332940221,133408099932450374,198093.0,198091.0,198091.0,198093.0,0,133408099932450374,50937211700236220
2025-07-01 01:23:00,0,0,198093.0,198093.0,198093.0,198093.0,0,0,50937211700236220
2025-07-01 01:24:00,359559962,-143915597935874297,198090.0,198090.0,198090.0,198090.0,393050075,13417172732923827,50937211700236220
2025-07-01 01:25:00,-215576761,86375154001532276,198092.0,198091.0,198091.0,198092.0,0,86375154001532276,50937211700236220
2025-07-01 01:26:00,-1509795123,605514602418650047,198104.0,198092.0,198092.0,198107.0,435155015,779945424003851159,50887884264782271
2025-07-01 01:27:00,80714739,-32347740713508141,198103.0,198103.0,198103.0,198103.0,80714739,0,50887884264782271
2025-07-01 01:28:00,0,0,198103.0,198103.0,198103.0,198103.0,0,0,50887884264782271
2025-07-01 01:29:00,0,0,198103.0,198103.0,198103.0,198103.0,0,0,50887884264782271
2025-07-01 01:30:00,0,0,198103.0,198103.0,198103.0,198103.0,0,0,50887884264782271
2025-07-01 01:31:00,-242302618,97210067564520692,198105.0,198105.0,198105.0,198105.0,0,97210067564520692,50887884264782271
2025-07-01 01:32:00,0,0,198105.0,198105.0,198105.0,198105.0,0,0,50887884264782271
2025-07-01 01:33:00,338244441,-135560460209954235,198102.0,198102.0,198102.0,198102.0,338244441,0,50887884264782271
2025-07-01 01:34:00,1585974148,-635140867126440527,198090.0,198102.0,198090.0,198102.0,1585974148,0,50937211700236220
2025-07-01 01:35:00,1060803242,-424367426586883476,198081.0,198086.0,198081.0,198087.0,1098307702,15018462586497984,50942579937262382
2025-07-01 01:36:00,-629549738,252065584264500897,198086.0,198082.0,198082.0,198086.0,0,252065584264500897,50942579937262382
2025-07-01 01:37:00,0,0,198086.0,198086.0,198086.0,198086.0,0,0,50942579937262382
2025-07-01 01:38:00,-127871907,51213897320604407,198087.0,198087.0,198087.0,198087.0,0,51213897320604407,50942579937262382
2025-07-01 01:39:00,-297463098,119156663519024752,198090.0,198087.0,198087.0,198090.0,0,119156663519024752,50937211700236220
2025-07-01 01:40:00,0,0,198090.0,198090.0,198090.0,198090.0,0,0,50937211700236220
2025-07-01 01:41:00,-1138163990,456178748326367601,198099.0,198091.0,198091.0,198099.0,0,456178748326367601,50937211700236220
2025-07-01 01:42:00,-255370925,102409321628334985,198101.0,198101.0,198101.0,198101.0,0,102409321628334985,50887884264782271
2025-07-01 01:43:00,2388868,-957125536848691,198101.0,198101.0,198101.0,198101.0,2388868,0,50887884264782271
2025-07-01 01:44:00,0,0,198101.0,198101.0,198101.0,198101.0,0,0,50887884264782271
2025-07-01 01:45:00,0,0,198101.0,198101.0,198101.0,198101.0,0,0,50887884264782271
2025-07-01 01:46:00,-64199280,25748690320947640,198101.0,198101.0,198101.0,198101.0,467055,25935830073779314,50887884264782271
2025-07-01 01:47:00,0,0,198101.0,198101.0,198101.0,198101.0,0,0,50887884264782271
2025-07-01 01:48:00,0,0,198101.0,198101.0,198101.0,198101.0,0,0,50887884264782271
2025-07-01 01:49:00,0,0,198101.0,198101.0,198101.0,198101.0,0,0,50887884264782271
2025-07-01 01:50:00,-1124364,450961963465169,198101.0,198101.0,198101.0,198101.0,0,450961963465169,50887884264782271
2025-07-01 01:51:00,-71745756,28778002469859240,198102.0,198101.0,198101.0,198102.0,3137982,30035330740852630,50887884264782271
2025-07-01 01:52:00,-1666298825,668798725340621622,198115.0,198103.0,198103.0,198115.0,0,668798725340621622,50861583557393355
2025-07-01 01:53:00,-550003935,220946626385553155,198119.0,198119.0,198119.0,198119.0,0,220946626385553155,50861583557393355
2025-07-01 01:54:00,-113019634,45413915056393436,198120.0,198120.0,198120.0,198120.0,0,45413915056393436,50748491373178861
2025-07-01 01:55:00,-659238475,264978137471372471,198125.0,198122.0,198122.0,198125.0,0,264978137471372471,50748491373178861
2025-07-01 01:56:00,0,0,198125.0,198125.0,198125.0,198125.0,0,0,50748491373178861
2025-07-01 01:57:00,300296568,-120599373147645775,198123.0,198124.0,198123.0,198124.0,300296568,0,50748491373178861
2025-07-01 01:58:00,0,0,198123.0,198123.0,198123.0,198123.0,0,0,50748491373178861
2025-07-01 01:59:00,-70601064,28379252886541662,198123.0,198123.0,198123.0,198123.0,0,28379252886541662,50748491373178861
2025-07-01 02:00:00,0,0,198123.0,198123.0,198123.0,198123.0,0,0,50748491373178861
2025-07-01 02:01:00,-167491451,67332261141148565,198125.0,198125.0,198125.0,198125.0,0,67332261141148565,50748491373178861
2025-07-01 02:02:00,0,0,198125.0,198125.0,198125.0,198125.0,0,0,50748491373178861
2025-07-01 02:03:00,-252042062,101338751574480117,198127.0,198126.0,198126.0,198127.0,0,101338751574480117,50748491373178861
2025-07-01 02:04:00,0,0,198127.0,198127.0,198127.0,198127.0,0,0,50748491373178861
2025-07-01 02:05:00,1329732860,-533885155746369465,198116.0,198125.0,198116.0,198125.0,1329732860,0,50861583557393355
2025-07-01 02:06:00,117805359,-47271637639419287,198115.0,198115.0,198115.0,198115.0,117805359,0,50861583557393355
2025-07-01 02:07:00,0,0,198115.0,198115.0,198115.0,198115.0,0,0,50861583557393355
2025-07-01 02:08:00,106004341,-42531819793755557,198115.0,198115.0,198115.0,198115.0,107714131,686721942613246,50861583557393355
2025-07-01 02:09:00,336931227,-135164567626888057,198112.0,198113.0,198112.0,198113.0,336931227,0,50861583557393355
2025-07-01 02:10:00,0,0,198112.0,198112.0,198112.0,198112.0,0,0,50861583557393355
2025-07-01 02:11:00,31346351,-12573193851715019,198112.0,198112.0,198112.0,198112.0,31346351,0,50861583557393355
2025-07-01 02:12:00,90951388,-36479346393316888,198111.0,198111.0,198111.0,198111.0,90951388,0,50861583557393355
2025-07-01 02:13:00,-81454128,32702699858395362,198112.0,198112.0,198112.0,198112.0,0,32702699858395362,50861583557393355
2025-07-01 02:14:00,-419013500,168261259724812507,198115.0,198115.0,198115.0,198115.0,0,168261259724812507,50861583557393355
2025-07-01 02:15:00,-10134948,4070530975338110,198115.0,198115.0,198115.0,198115.0,0,4070530975338110,50861583557393355
2025-07-01 02:16:00,0,0,198115.0,198115.0,198115.0,198115.0,0,0,50861583557393355
2025-07-01 02:17:00,445435128,-178679893172130703,198111.0,198113.0,198111.0,198113.0,475652989,12132431150961240,50861583557393355
2025-07-01 02:18:00,-58076954,23330204320411267,198112.0,198112.0,198112.0,198112.0,30212489,35448905616732788,50861583557393355
2025-07-01 02:19:00,90828474,-36430984316571452,198111.0,198111.0,198111.0,198111.0,90828474,0,50861583557393355
2025-07-01 02:20:00,-155768050,62542148582737016,198112.0,198112.0,198112.0,198112.0,0,62542148582737016,50861583557393355
2025-07-01 02:21:00,6000000,-2406782682720952,198112.0,198112.0,198112.0,198112.0,6000000,0,50861583557393355
2025-07-01 02:22:00,-81739889,32822150485215000,198113.0,198113.0,198113.0,198113.0,0,32822150485215000,50861583557393355
