timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-08-04 00:00:00,-32887842896,20336294922795253034,202437,202424,202424,202437,825580000,20846312408469269330,1210264944914115318
2022-08-04 00:01:00,6618160835,-4090096222596683625,202434,202436,202434,202436,7087197992,290138560472105600,1210264944914115318
2022-08-04 00:02:00,30192130547,-18646432494913381822,202422,202434,202422,202434,30192130547,0,1248001419864080507
2022-08-04 00:03:00,-558900897,347313177346381376,202422,202421,202421,202422,3237062000,2345163060854223613,1248001419864080507
2022-08-04 00:04:00,-2185319647,1350261172826518309,202423,202422,202422,202423,0,1350261172826518309,1248001419864080507
2022-08-04 00:05:00,21575252937,-13312152047286814192,202414,202419,202414,202419,21828900141,156641529742368372,1185167749012105247
2022-08-04 00:06:00,-9830966429,6071291823613044442,202418,202414,202414,202419,1316235147,6883328468712794438,1185167749012105247
2022-08-04 00:07:00,6990255359,-4312323152672561123,202418,202418,202415,202418,6990255359,0,1185167749012105247
2022-08-04 00:08:00,-35921079026,22196439313878334674,202430,202419,202419,202431,1859239356,23344991565522116395,1229673379063057056
2022-08-04 00:09:00,26610057845,-16428788759455644157,202419,202430,202419,202430,26674427464,39799198671994206,1204609419070453948
2022-08-04 00:10:00,4131226125,-2548525082416926531,202418,202418,202417,202418,4842102777,439005577583073469,1204609419070453948
2022-08-04 00:11:00,9476612445,-5845416653749987591,202414,202417,202414,202417,9489381433,7882589469938846,1204887178141303653
2022-08-04 00:12:00,-1778242720,1097790553241543656,202414,202414,202414,202414,0,1097790553241543656,1204887178141303653
2022-08-04 00:13:00,-7871867643,4860630887927886953,202417,202414,202414,202418,0,4860630887927886953,1204887421269263856
2022-08-04 00:14:00,384437702,-237177493514203495,202417,202417,202417,202417,384437702,0,1204887421269263856
2022-08-04 00:15:00,-7632249117,4714142749726419559,202421,202417,202417,202421,58794270,4750425315709550516,1200835184601613970
2022-08-04 00:16:00,-28427384162,17571468954839461566,202432,202421,202421,202432,43092127,17598093815431262884,1229984617171273927
2022-08-04 00:17:00,24106143204,-14886639862033078467,202422,202424,202422,202424,24441190198,207012199889261787,1200835184601613970
2022-08-04 00:18:00,12567704849,-7752720985046955336,202415,202422,202415,202422,16843081450,2640000000000000000,1204887421269263856
2022-08-04 00:19:00,38399723915,-23672492979127223115,202404,202417,202404,202417,38553987656,95139221080623470,1743120903175993910
2022-08-04 00:20:00,37610926823,-23158904728458352712,202393,202403,202393,202403,39188756802,972280144285816809,1739180807576094296
2022-08-04 00:21:00,24555710202,-15102168249202177789,202386,202393,202384,202393,33120804521,5272399349190308813,1798037786054289852
2022-08-04 00:22:00,-14996173,9232890750910251,202386,202386,202386,202386,1131674,9928894255505519,1798037786054289852
2022-08-04 00:23:00,30267278855,-18607169641735891392,202378,202385,202378,202385,30403275030,83686519459815259,1790755214169364185
2022-08-04 00:24:00,118963942739,-72967301740537760054,202345,202377,202337,202377,146179834211,16680087500819688660,1786056434044017501
2022-08-04 00:25:00,-41987217272,25768289068678393095,202357,202345,202341,202357,17904574076,36732890484178087895,1783820110533237054
2022-08-04 00:26:00,31767484296,-19463535918836606759,202357,202357,202345,202357,44331413462,7704353972518120079,1783820110533237054
2022-08-04 00:27:00,-14141086378,8674048376147758051,202352,202348,202348,202352,0,8674048376147758051,1783854994600446774
2022-08-04 00:28:00,24632573216,-15091638122558972972,202345,202352,202345,202352,25480782721,520354087199066363,1786091318111227221
2022-08-04 00:29:00,76258240035,-46655965072862061718,202324,202345,202324,202345,79146067106,1767781169565840515,1859606333001652833
2022-08-04 00:30:00,-20445078509,12513697478526688054,202329,202324,202324,202329,2680095655,14151755898526688054,1859606333001652833
2022-08-04 00:31:00,76178884844,-46538517175793196612,202309,202329,202309,202329,77284259358,675479972222293983,1862830319531949955
2022-08-04 00:32:00,43375201230,-26434905961180957647,202298,202288,202288,202299,79243925696,21877158271252678061,1869508055767082374
2022-08-04 00:33:00,-84240831303,51464740648102593992,202319,202298,202298,202320,4148130570,53999056563227652692,1862870561119893436
2022-08-04 00:34:00,-36126104330,22104871500969953162,202329,202320,202320,202330,592691832,22467033267966148058,1859631036020482596
2022-08-04 00:35:00,-24899117926,15296741163259593034,202337,202336,202332,202359,80165189209,64409884699511600228,1792091573277718602
2022-08-04 00:36:00,-39247618692,24056589000010791555,202348,202337,202337,202348,1544966590,25002741867983153051,1786253777995948574
2022-08-04 00:37:00,18688702,-11449443699508820,202347,202347,202347,202347,18688702,0,1786253777995948574
2022-08-04 00:38:00,-4483939255,2762850421654935148,202349,202347,202342,202349,21027778598,15641715190517534920,1786253777995948574
2022-08-04 00:39:00,1178765,-226479303463487,202349,202349,202349,202349,809707268,495888595274374431,1786253777995948574
2022-08-04 00:40:00,62166091720,-38057407402686335888,202332,202349,202332,202349,62166091720,0,1792161318116711977
2022-08-04 00:41:00,87799669047,-53636923355270413397,202308,202331,202307,202332,94290731721,3965076059528091255,1862924767389773093
2022-08-04 00:42:00,-8167256405,4989472079517917716,202310,202308,202308,202310,0,4989472079517917716,1862953204763295681
2022-08-04 00:43:00,-15408571665,9419706109365831011,202314,202310,202310,202316,5704107968,12902982142550904161,1862953204763295681
2022-08-04 00:44:00,10039586850,-6129519834608311036,202314,202312,202312,202312,10044342768,2906175391688964,1862953204763295681
2022-08-04 00:45:00,-77120725282,47174128990322787751,202332,202315,202313,202332,51625594,47205700428954523409,1792389317636123177
2022-08-04 00:46:00,30954300912,-18923920508844299540,202325,202332,202324,202334,36287667796,3265993141330789084,1859929516619678696
2022-08-04 00:47:00,4006820570,-2448839051306718286,202323,202324,202323,202324,4026534862,12061500000000000,1860144600420948026
2022-08-04 00:48:00,28193061569,-17223405851070625125,202315,202322,202315,202322,28193061569,0,1863397024324767736
2022-08-04 00:49:00,-9420517214,5759412189373384442,202318,202316,202316,202318,8000000,5764297662656746849,1863397024324767736
2022-08-04 00:50:00,10659029886,-6509576473948333897,202315,202315,202315,202316,11308628572,397094376051665975,1863422511487263294
2022-08-04 00:51:00,40151230527,-24505596138032693419,202304,202312,202304,202312,40393922223,148200857383232702,1863394377462501557
2022-08-04 00:52:00,3751371619,-2288176461878925139,202304,202303,202303,202304,3897224488,89051918121074861,1863394377462501557
2022-08-04 00:53:00,2644450520,-1610744217639675469,202304,202304,202302,202304,6222222222,2184225387684497249,1863394377462501557
2022-08-04 00:54:00,65662256825,-40013031151568951404,202285,202303,202285,202303,65950423764,175701986570044753,1873045419665776070
2022-08-04 00:55:00,-882896543,538307788521764690,202286,202285,202285,202286,345698507,748790210445196959,1873045419665776070
2022-08-04 00:56:00,-1930244745,1176465921277206314,202286,202286,202286,202286,0,1176465921277206314,1873045419665776070
2022-08-04 00:57:00,26706544439,-16253771563516038373,202279,202286,202279,202287,30050625967,2038317689406639627,1872806391566329712
2022-08-04 00:58:00,-573401295,349396573918153499,202279,202279,202279,202279,243207787,497382388848458575,1872806391566329712
2022-08-04 00:59:00,-38485698097,23453395211582239641,202289,202279,202279,202289,619824602,23830790904895185190,1873724449855789187
2022-08-04 01:00:00,266090694,-161360031489070775,202289,202290,202289,202290,1437381236,714152448510929225,1873724449855789187
2022-08-04 01:01:00,85884568830,-52251870715107620311,202289,202289,202267,202289,86788419015,549978767891291974,1873724449855789187
2022-08-04 01:02:00,47216096023,-28669566436030668825,202254,202267,202254,202267,58177723844,6661831767818426035,1878658712388379311
2022-08-04 01:03:00,35469898747,-21497917579880370174,202245,202255,202245,202262,70104651233,21048831702417500057,1874863563457439701
2022-08-04 01:04:00,60423047513,-36607983846162394211,202229,202245,202229,202245,65934956057,3343121775946887418,1846893705460028281
2022-08-04 01:05:00,40282388838,-24370590656060448118,202218,202229,202218,202230,47766380201,4534461381079741741,1840933088608083319
2022-08-04 01:06:00,-20905729864,12665140134366098673,202224,202218,202218,202226,9179984770,18219210119391656352,1846893857560715793
2022-08-04 01:07:00,6911135252,-4178273662889748898,202222,202225,202222,202225,12524565005,3400377597581783559,1846893857560715793
2022-08-04 01:08:00,1607637516,-971410448406773870,202222,202222,202221,202222,3592010956,1201695273469399504,1846893857560715793
2022-08-04 01:09:00,-1635087702,991124892937148734,202222,202222,202222,202223,1512000000,1905915302500000000,1846893857560715793
2022-08-04 01:10:00,-66729405317,40448163121575824500,202240,202222,202222,202240,25724843,40463726849959871303,1874851132118205944
2022-08-04 01:11:00,-19847823922,12045100735490418712,202245,202240,202240,202245,808000000,12534889977144259134,1874851132118205944
2022-08-04 01:12:00,967603600,-573265616482276154,202245,202250,202245,202250,23179819835,13486265204972722749,1874784902988047594
2022-08-04 01:13:00,908476626,-550857415928858932,202245,202245,202245,202245,944342670,21769975838020502,1874784902988047594
2022-08-04 01:14:00,20578963231,-12473873780898076963,202239,202244,202239,202244,22578527469,1213000000000000000,1851251057863282173
2022-08-04 01:15:00,-35442606019,21517285933685752289,202239,202237,202237,202249,10000000000,27576898442284729567,1851251057863282173
2022-08-04 01:16:00,-3830215922,2325877080000000000,202250,202250,202250,202250,0,2325877080000000000,1878580376203824858
2022-08-04 01:17:00,28866916653,-17505543410501348796,202242,202249,202242,202249,29606005726,448650000000000000,1874785632511676567
2022-08-04 01:18:00,86281929,-39041096332023633,202242,202242,202242,202248,21946439426,13268875341759414434,1874785632511676567
2022-08-04 01:19:00,19754667997,-11972084999961734494,202237,202240,202237,202240,20106826506,213629457327657915,1846004986753130045
2022-08-04 01:20:00,1842103831,-1115732508094617863,202236,202236,202236,202237,2424443145,353168223205853513,1846004986753130045
2022-08-04 01:21:00,29225468924,-17699648542070057744,202228,202232,202228,202232,29252935027,16646480805675198,1841559294619335937
2022-08-04 01:22:00,-23576030024,14291440418191651944,202235,202228,202228,202235,0,14291440418191651944,1846009531585013108
2022-08-04 01:23:00,-51154851898,31040127676923371178,202248,202237,202237,202248,0,31040127676923371178,1869546988619263892
2022-08-04 01:24:00,-4397173870,2670197008511294030,202249,202249,202249,202249,149156386,2760684434193704047,1869546988619263892
2022-08-04 01:25:00,2941781583,-1783949383522252803,202249,202249,202248,202249,4002751137,644233500666069761,1869546988619263892
2022-08-04 01:26:00,-66188442161,40231924502766589472,202266,202253,202253,202269,9743012312,46153227345041155740,1874420616169607535
