timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-08-21 00:00:00,14349158719,-9098328313375133748,202688,202695,202688,202695,15021971875,426952322016855305,1032751709716449184
2022-08-21 00:01:00,-7584555977,4814620378443762147,202692,202689,202688,202692,1985504621,6073357763971065008,1034535123964023182
2022-08-21 00:02:00,14798424648,-9380439147453542737,202685,202691,202685,202691,14798424648,0,1034665639002810542
2022-08-21 00:03:00,-97971692,62142308975457939,202685,202685,202685,202685,0,62142308975457939,1034665639002810542
2022-08-21 00:04:00,-15249166620,9676075162621723735,202692,202685,202685,202692,144683289,9767817184484802481,1034665639002810542
2022-08-21 00:05:00,-23300743174,14798757094248418916,202692,202692,202692,202703,84118737,14852157806611227587,1034665639002810542
2022-08-21 00:06:00,-2980855616,1895167784162488561,202705,202703,202703,202705,1304653427,2723369340000000000,1131513486667033466
2022-08-21 00:07:00,-1279786134,813390498246339319,202705,202705,202705,202705,10998409,820373480000000000,1131513486667033466
2022-08-21 00:08:00,31701921307,-20114236752594586744,202693,202703,202690,202704,31701921307,0,1030813646649374894
2022-08-21 00:09:00,42853149319,-27139651133387921302,202669,202684,202669,202685,43866413381,641862080781379116,1042024972179419747
2022-08-21 00:10:00,9309218849,-5888089010388309169,202665,202665,202665,202666,9706790317,251687318469041469,1042024972179419747
2022-08-21 00:11:00,17309056944,-10941229513029612834,202665,202664,202656,202664,17632538953,204597738962905280,1042024972179419747
2022-08-21 00:12:00,-6908409457,4370231506191149465,202660,202658,202658,202660,0,4370231506191149465,1042024972179419747
2022-08-21 00:13:00,-23602964366,14942496881420805900,202671,202660,202660,202671,567000000,15301186560097588556,1029609511853725452
2022-08-21 00:14:00,-645397546,408848328059750666,202671,202671,202671,202671,50000000,440487820000000000,1029609511853725452
2022-08-21 00:15:00,-20458828881,12966119005614866619,202681,202675,202672,202682,184641838,13083079736196080320,1030981325800295369
2022-08-21 00:16:00,42329894339,-26785960567661929441,202661,202681,202661,202681,42329894339,0,1042192651330340222
2022-08-21 00:17:00,36084330293,-22780614021342862899,202644,202661,202639,202661,51913265238,9997894217974854620,1043755363201602960
2022-08-21 00:18:00,4933241019,-3112623590622828173,202642,202644,202641,202644,5096722880,103263056937141816,1043755363201602960
2022-08-21 00:19:00,-233857696,150372749215760076,202641,202641,202641,202643,4251900760,2833012139215760076,1043755363201602960
2022-08-21 00:20:00,32887333820,-20727357636542287607,202626,202641,202623,202641,41022261407,5130185649450665703,1056280850472966033
2022-08-21 00:21:00,80041239012,-50298431840339422615,202586,202626,202583,202626,117791209873,23742398386095875975,960951765025404408
2022-08-21 00:22:00,-31485455831,19797536073181907126,202602,202592,202592,202602,10008283714,26085187002056882628,1012891841401094687
2022-08-21 00:23:00,-2645437918,1665563319220581497,202602,202602,202601,202604,2020613791,2935370179356418290,1012891841401094687
2022-08-21 00:24:00,13207020351,-8298296288648159374,202597,202604,202597,202604,13207020351,0,1006256823944031644
2022-08-21 00:25:00,-9970433556,6271612839474027582,202602,202596,202596,202602,1874206931,7448885929207304551,1016295479798207214
2022-08-21 00:26:00,6823856054,-4280585774871191636,202599,202602,202599,202607,17958003929,7005551555566749335,1006694230604082482
