timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-08-22 00:00:00,-2122179967,1312337642210671223,202429,202429,202429,202429,413332671,1567644738341227503,1350921286589180899
2022-08-22 00:01:00,-16980104190,10504100613630624149,202435,202429,202428,202436,3417251578,12614726597955172785,1353966917585310914
2022-08-22 00:02:00,-27530345511,17060704811587604757,202435,202436,202436,202457,31634082921,36643755859529782622,1353966917585310914
2022-08-22 00:03:00,-77153343495,47890189242858945745,202474,202446,202434,202476,65084025188,88181949710931904590,1344938213788425157
2022-08-22 00:04:00,33893801507,-21006793690368644157,202462,202474,202460,202478,49488613986,9681524829596892056,1345108504265982869
2022-08-22 00:05:00,1714451694,-1058805480703260742,202462,202461,202459,202461,7474181368,3572151367680000000,1345108504265982869
2022-08-22 00:06:00,-37988685902,23580188598000802449,202475,202461,202461,202475,1190898243,24318130442743097846,1345781530375438295
2022-08-22 00:07:00,-40573341988,25232010486562209149,202490,202481,202481,202493,18511309253,36736148400279683606,1331503495241168439
2022-08-22 00:08:00,-43990707510,27404807017666340338,202507,202494,202494,202510,26783647962,44073469918674849356,1315950400961393749
2022-08-22 00:09:00,35935506426,-22353927686535406231,202493,202506,202493,202506,36178884681,151539039872572270,1331534043995846442
2022-08-22 00:10:00,-45762492811,28517065502528745666,202511,202492,202489,202515,25990038093,44689007007024087080,1194669156135486415
2022-08-22 00:11:00,30960857523,-19264462139814006061,202499,202510,202499,202510,37511412318,4078911849129290478,1331535437898441084
2022-08-22 00:12:00,-43214280216,26929309284691325430,202516,202499,202499,202517,2216752161,28310505797129011140,1194669156135486415
2022-08-22 00:13:00,-845962324,539304945165802488,202516,202517,202516,202524,18755551890,12229809171953256730,1194669156135486415
2022-08-22 00:14:00,-7165828732,4470300193182899781,202519,202517,202517,202520,611683077,4851537907920167911,1194670403239096402
2022-08-22 00:15:00,51653830795,-32159622310544892351,202499,202518,202499,202518,51654400508,354992881521958,1331536685002051071
2022-08-22 00:16:00,25481814692,-15831992181047665197,202489,202499,202489,202504,40856117176,9573897932781515120,1331635105114471468
2022-08-22 00:17:00,-63751022395,39713112616174082375,202514,202489,202489,202521,19036901287,51575245159226179412,1194690385384683030
2022-08-22 00:18:00,32144140203,-20008811146593230001,202501,202513,202500,202513,33896813650,1091432660283992351,1315973024113185006
2022-08-22 00:19:00,94788523985,-58845819526409819707,202466,202502,202464,202502,126749318428,19842034350323165746,1345861599246493791
2022-08-22 00:20:00,120321425930,-74420977117210115458,202421,202466,202421,202466,127199977346,4254820955541663124,1349548946658711686
2022-08-22 00:21:00,-47726065951,29524347027482437245,202439,202419,202418,202439,21339151780,42694535756335454981,1350560560150594824
2022-08-22 00:22:00,-14732089180,9120006962339967215,202444,202439,202439,202444,20415339,9132629142148948226,1349868480048343540
2022-08-22 00:23:00,10917206640,-6747927099540202799,202440,202445,202440,202447,17635512569,4160639195335673540,1349951551427918229
2022-08-22 00:24:00,-24729667339,15314131683964859138,202449,202440,202440,202449,149823003,15406852243631125198,1349951551427918229
2022-08-22 00:25:00,-63516709302,39397658993616601702,202473,202450,202450,202473,403300263,39647636147300075648,1345901025281274033
2022-08-22 00:26:00,-2229255349,1384484077657509722,202474,202473,202473,202474,104019737,1449015914581923229,1345901025281274033
2022-08-22 00:27:00,497024490,-308365087194661924,202474,202474,202474,202474,497024490,0,1345901025281274033
2022-08-22 00:28:00,40902545923,-25352818807615587194,202458,202474,202456,202474,47982401994,4389633450658578081,1330692629304706128
2022-08-22 00:29:00,-22574325233,14004362229880179391,202467,202458,202458,202467,616775668,14386735880411359736,1330552589804944976
2022-08-22 00:30:00,-41495005742,25772639826491994636,202482,202468,202467,202482,508308203,26087988655805929505,1316277373276677842
2022-08-22 00:31:00,-9599694357,5969339080065147586,202482,202484,202484,202486,2066172482,7252804233382157947,1316277373276677842
2022-08-22 00:32:00,-1950635393,1213731118128127877,202487,202486,202486,202487,1240307429,1984171760251930483,1328431469473906754
2022-08-22 00:33:00,-8287711500,5158219658107825631,202490,202486,202485,202490,5942570973,8849508440000000000,1328333049361486357
2022-08-22 00:34:00,27364765549,-16994279802540993346,202480,202490,202480,202491,30719122794,2086690230000000000,1328459124773023014
2022-08-22 00:35:00,69102217624,-42840881998702095627,202454,202478,202453,202478,72343252057,2008796439704642960,1347159738893048980
2022-08-22 00:36:00,-37637028153,23344472007175519068,202468,202455,202455,202468,0,23344472007175519068,1347019699393287828
2022-08-22 00:37:00,21816742359,-13522293662215385703,202460,202467,202460,202467,21863159173,28786951408913228,1347019699393287828
2022-08-22 00:38:00,776600349,-480119844538511603,202460,202459,202459,202460,2433034304,1027284381756892843,1347019699393287828
2022-08-22 00:39:00,0,0,202460,202460,202460,202460,0,0,1347019699393287828
2022-08-22 00:40:00,3905374848,-2419386530341630614,202458,202458,202458,202458,3905374848,0,1347159738893048980
2022-08-22 00:41:00,23526087935,-14566574154745793149,202449,202456,202449,202457,24328422214,497378832088357297,1346692153533484659
2022-08-22 00:42:00,-425860845,263839243891697797,202449,202449,202449,202450,0,263839243891697797,1346692153533484659
2022-08-22 00:43:00,355339642,-219928493326424446,202449,202449,202449,202449,355339642,0,1346692153533484659
2022-08-22 00:44:00,2828148132,-1750307950000000000,202449,202449,202448,202449,2828148132,0,1346692153533484659
2022-08-22 00:45:00,816352,-505203844806876,202448,202448,202448,202448,816352,0,1346827832563823886
2022-08-22 00:46:00,-22329233801,13838344197762530402,202457,202449,202449,202457,366712284,14065475143617795117,1347298305515356197
2022-08-22 00:47:00,-27585736905,17111535631058658903,202467,202460,202459,202467,41781372,17137432358163409224,1347172546791931297
2022-08-22 00:48:00,-48025852339,29832892193878935100,202485,202467,202467,202485,979995942,30441309402689693649,1327970370383741824
2022-08-22 00:49:00,-17324257931,10775733806700696629,202491,202485,202485,202491,2035837554,12040420467771849682,1327871950271321427
2022-08-22 00:50:00,-15331284225,9544465757779041514,202497,202491,202490,202497,5847298480,13178617493411845306,1327871950271321427
2022-08-22 00:51:00,-323591458,203121358793171939,202497,202497,202497,202498,2711578442,1889468877099788445,1327871950271321427
2022-08-22 00:52:00,11685585248,-7265386442650038196,202493,202496,202493,202496,11685585248,0,1327872737850536220
2022-08-22 00:53:00,5278966837,-3278994352315425763,202491,202493,202491,202494,8656955080,2101987834294992662,1327872737850536220
2022-08-22 00:54:00,14817624129,-9206293207434312349,202485,202491,202485,202491,14817624129,0,1328864407695981501
2022-08-22 00:55:00,17620337098,-10940907855389470356,202479,202481,202479,202483,17741042921,75000000000000000,1347381064674985787
2022-08-22 00:56:00,-259440629,161203194582393837,202479,202479,202479,202479,0,161203194582393837,1347381064674985787
2022-08-22 00:57:00,12596157843,-7817003601393828326,202474,202479,202474,202479,12596157843,0,1347381064674985787
2022-08-22 00:58:00,-19949806798,12397239490095022041,202481,202473,202473,202481,4154096338,14974600120000000000,1328864407695981501
2022-08-22 00:59:00,138819088,-86192769984237893,202481,202481,202481,202481,138819088,0,1328864407695981501
2022-08-22 01:00:00,2225598112,-1381812594663962993,202481,202481,202481,202481,2225598112,0,1328864407695981501
2022-08-22 01:01:00,-2886297355,1796200944429807111,202482,202481,202481,202483,3802276982,4157255613674279039,1328864407695981501
2022-08-22 01:02:00,44771523402,-27782068565820495685,202470,202481,202470,202481,45096502147,201751687192877381,2067576962446272630
2022-08-22 01:03:00,12848908027,-7967022496318772372,202466,202470,202466,202470,13118756719,167465260023127878,1347378193951229412
2022-08-22 01:04:00,-1609801158,998979910000000000,202466,202466,202466,202466,0,998979910000000000,1347378193951229412
2022-08-22 01:05:00,-20054748951,12450181818472461721,202474,202466,202466,202474,0,12450181818472461721,1347334276309968884
2022-08-22 01:06:00,-14873834079,9239906949272598246,202479,202474,202474,202479,195603805,9361276550156154254,1347334276309968884
2022-08-22 01:07:00,-65735678060,40897499477400884144,202504,202479,202479,202504,249092959,41052408125879381364,1330740986611571311
2022-08-22 01:08:00,-39251089626,24476326857550243316,202519,202504,202504,202519,12033402985,31968756399873277409,1209458347883069335
2022-08-22 01:09:00,-2289926732,1431957090137320729,202520,202521,202520,202522,5170211881,4654930720000000000,1209459505241713696
