timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-08-12 00:00:00,-183045021,97322157426763365,200920,200920,200920,200920,0,97322157426763365,1618704323404108237
2022-08-12 00:01:00,17179787135,-9121980703176973200,200915,200921,200915,200921,18859909608,893310729506544457,1607247702240203113
2022-08-12 00:02:00,11862041246,-6296029579532677748,200915,200912,200912,200912,12567261005,374650519907567300,1607247702240203113
2022-08-12 00:03:00,-3501261208,1860116072758658937,200915,200912,200912,200913,0,1860116072758658937,1607247702240203113
2022-08-12 00:04:00,-26379796327,14020798406008423124,200920,200916,200916,200920,0,14020798406008423124,1629230998950200633
2022-08-12 00:05:00,-45287948789,24095438076324089499,200933,200923,200923,200933,830380699,24536780274042079187,1567120606648780301
2022-08-12 00:06:00,2331157799,-1239756016716394656,200933,200933,200933,200933,2407493000,40638112198005457,1567163936062533181
2022-08-12 00:07:00,-47001197736,25038522877592972414,200947,200937,200935,200947,91135721,25087035845988240256,1565324075467450168
2022-08-12 00:08:00,-12625737053,6732944818604406648,200950,200950,200949,200951,1967247049,7781033131787853287,1551013729213955288
2022-08-12 00:09:00,-8293944943,4423607398955170982,200953,200950,200950,200953,0,4423607398955170982,1551013729213955288
2022-08-12 00:10:00,-673339216,359194269095930459,200953,200953,200953,200953,34253028,377447269095930459,1551013729213955288
2022-08-12 00:11:00,-306904503,166065812093424839,200953,200954,200953,200954,4411803564,2517223682850375539,1549777614304106327
2022-08-12 00:12:00,-66305410193,35416693686372186418,200975,200954,200954,200976,22571186749,47469679974273343942,1549073438032894269
2022-08-12 00:13:00,-27654963298,14791893612986536073,200981,200972,200971,200982,8320310890,19236080883620522337,1528803935965680074
2022-08-12 00:14:00,-84808278529,45436485068384839340,201007,200981,200981,201007,21044332071,56705527349551399614,1515011581230889964
2022-08-12 00:15:00,61897673021,-33118618790713066952,200988,201011,200988,201013,87297715330,13625413902655828718,1531676192735185329
