timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestLongIsLong,openInterestLongNotLong,openInterestShortIsLong,openInterestShortNotLong,openInterestInTokensLong,openInterestInTokensShort,virtualInventoryForPositions,cumulativeBorrowingFactorLong,cumulativeBorrowingFactorShort,longTokenFundingFeeAmountPerSizeLong,longTokenFundingFeeAmountPerSizeShort,shortTokenFundingFeeAmountPerSizeLong,shortTokenFundingFeeAmountPerSizeShort,longTokenClaimableFundingAmountPerSizeLong,longTokenClaimableFundingAmountPerSizeShort,shortTokenClaimableFundingAmountPerSizeLong,shortTokenClaimableFundingAmountPerSizeShort,positionImpactPoolAmount
2025-07-01 00:00:00,37628421.1680098,60707244.58222918,14088.31772011584,34659949.670754,3636093.78342608,7.433828626049758,-6.976451358337968,16347.146569145889,39961772.595885,2189.400991501821,2486.18617117111,0.9999493118036076,2486.18617117111,22259973.84269925,22077667.759183183,1340068.6522191688,9605926.361000655,20919905.19048008,12471741.398182528,10451.31414469873,8915.467830686172,,0.237534011657052,0.0921660907246471,0.0001506425906668,7.607151505212865e-06,0.4167319023559898,0.015715465412082776,4.117446384759965e-06,4.958418958991889e-05,0.0072502949815289024,0.4511734903403151,2189.400991501821
2025-07-01 00:01:00,37628421.1680098,60724644.7582084,14088.31772011584,34659942.693949,3638662.3510958254,0.0,0.2327410561995872,16347.146569145889,39961595.943495,2189.4010372444272,2487.863268506157,0.9999498943887069,2487.863268506157,22259973.84269925,22076777.74572433,1340068.6522191688,9605926.361000655,20919905.19048008,12470851.384723676,10451.31414469873,8915.112981052955,,0.2375365208489773,0.0921660907246471,0.0001506436057174,7.607151505212865e-06,0.4167344270783311,0.015715465412082776,4.117446384759965e-06,4.958425120138461e-05,0.0072502949815289024,0.4511758826651109,2189.4010372444272
2025-07-01 00:02:00,37628421.1680098,60737856.0590425,14088.31781366642,34659942.693949,3640632.911818851,0.0,0.0,16347.146662696468,39961595.943495,2189.4010689834145,2489.145862443472,0.9999475928644452,2489.145862443472,22260589.55977914,22076777.74572433,1340684.369299062,9605926.361000655,20919905.19048008,12470851.384723676,10451.561601271374,8915.112981052955,,0.2375369011483785,0.0921660907246471,0.0001506437595196,7.607151505212865e-06,0.4167348097390708,0.015715465412082776,4.117446384759965e-06,4.958426053723407e-05,0.0072502949815289024,0.4511762452735715,2189.4010689834145
2025-07-01 00:03:00,37628421.1680098,60745659.17458687,14088.31781366642,34659942.693949,3641782.538574569,0.0,4.66087038686164,16347.146662696468,39961595.943495,2189.4010689834145,2489.89409882482,0.9999490221770532,2489.89409882482,22260589.55977914,22076777.74572433,1340684.369299062,9605926.361000655,20919905.19048008,12470851.384723676,10451.561601271374,8915.112981052955,,0.2375369011483785,0.0921660907246471,0.0001506437595196,7.607151505212865e-06,0.4167348097390708,0.015715465412082776,4.117446384759965e-06,4.958426053723407e-05,0.0072502949815289024,0.4511762452735715,2189.4010689834145
2025-07-01 00:04:00,37628421.1680098,60735355.02786663,14088.31781366642,34659947.355057,3640275.4577464126,0.0,0.0,16347.146662696468,39961600.604603,2189.4017216218904,2488.917418,0.9999434589765998,2488.917418,22272919.606495507,22076777.74572433,1340684.369299062,9605926.361000655,20932235.237196445,12470851.384723676,10456.512985236455,8915.112981052955,,0.2375371677563311,0.0921660907246471,0.0001506438672517,7.607151505212865e-06,0.4167350780008156,0.015715465412082776,4.117446384759965e-06,4.958426707961984e-05,0.0072502949815289024,0.4511764994778006,2189.4017216218904
2025-07-01 00:05:00,37628421.1680098,60715887.050108775,14088.31781366642,34659947.355057,3637349.2279764228,12.20977606176026,-10.137296353638163,16347.146662696468,39961600.604603,2189.4017216218904,2487.01899464328,0.9999490842794586,2487.01899464328,22272919.606495507,22076777.74572433,1340684.369299062,9605926.361000655,20932235.237196445,12470851.384723676,10456.512985236455,8915.112981052955,,0.2375371677563311,0.0921660907246471,0.0001506438672517,7.607151505212865e-06,0.4167350780008156,0.015715465412082776,4.117446384759965e-06,4.958426707961984e-05,0.0072502949815289024,0.4511764994778006,2189.4017216218904
2025-07-01 00:06:00,37628421.1680098,60716945.41953283,14088.317808200569,34659937.239629,3637468.175252091,0.0,0.0,16349.423980235024,39961590.946901,2189.4019209489597,2487.1043,0.9999540762668,2487.1043,22276353.18902279,22076777.74572433,1340684.369299062,9605926.361000655,20935668.81972373,12470851.384723676,10457.8884965593,8915.112981052955,,0.2375377482948253,0.0921660907246471,0.000150644101965,7.607151505212865e-06,0.4167356618409215,0.015715465412082776,4.117446384759965e-06,4.958428133335162e-05,0.0072502949815289024,0.4511770530485525,2189.4019209489597
2025-07-01 00:07:00,37628421.1680098,60734663.57585526,14088.317808200569,34659937.239629,3640112.26153085,0.0,0.0,16349.423980235024,39961590.946901,2189.4019209489597,2488.818150299143,0.99995319,2488.818150299143,22276353.18902279,22076777.74572433,1340684.369299062,9605926.361000655,20935668.81972373,12470851.384723676,10457.8884965593,8915.112981052955,,0.2375377482948253,0.0921660907246471,0.000150644101965,7.607151505212865e-06,0.4167356618409215,0.015715465412082776,4.117446384759965e-06,4.958428133335162e-05,0.0072502949815289024,0.4511770530485525,2189.4019209489597
2025-07-01 00:08:00,37628421.1680098,60755273.870397046,14088.317808200569,34659937.239629,3643240.212408241,0.0,0.0,16349.423980235024,39961590.946901,2189.4019209489597,2490.845633135077,0.9999420358451104,2490.845633135077,22276353.18902279,22076777.74572433,1340684.369299062,9605926.361000655,20935668.81972373,12470851.384723676,10457.8884965593,8915.112981052955,,0.2375377482948253,0.0921660907246471,0.000150644101965,7.607151505212865e-06,0.4167356618409215,0.015715465412082776,4.117446384759965e-06,4.958428133335162e-05,0.0072502949815289024,0.4511770530485525,2189.4019209489597
2025-07-01 00:09:00,37628421.1680098,60789298.320580415,14088.317808200569,34659937.239629,3648298.0435220785,0.0,2.6482400593253335,16349.423980235024,39961590.946901,2189.4019209489597,2494.124030454066,0.999944139350176,2494.124030454066,22276353.18902279,22076777.74572433,1340684.369299062,9605926.361000655,20935668.81972373,12470851.384723676,10457.8884965593,8915.112981052955,,0.2375377482948253,0.0921660907246471,0.000150644101965,7.607151505212865e-06,0.4167356618409215,0.015715465412082776,4.117446384759965e-06,4.958428133335162e-05,0.0072502949815289024,0.4511770530485525,2189.4019209489597
2025-07-01 00:10:00,37628421.1680098,60771375.86828889,14088.317808200569,34659939.888017,3645615.909869436,0.0,0.0,16349.423980235024,39966935.083536,2189.4020224451974,2492.385010258888,0.9999466055836448,2492.385010258888,22281052.886319663,22080214.487751782,1340684.369299062,9605926.361000655,20940368.5170206,12474288.126751129,10459.7733130727,8916.490757366035,,0.2375387722296534,0.0921660907246471,0.0001506445149233,7.607151505212865e-06,0.4167366914749659,0.015715465412082776,4.117446384759965e-06,4.958430641158874e-05,0.0072502949815289024,0.4511780294761022,2189.4020224451974
2025-07-01 00:11:00,37628421.1680098,60789462.05385437,14088.317808200569,34659939.888017,3648474.5163150094,0.0,0.0,16349.423980235024,39966935.083536,2189.4020224451974,2494.2373,0.999915,2494.2373,22281052.886319663,22080214.487751782,1340684.369299062,9605926.361000655,20940368.5170206,12474288.126751129,10459.7733130727,8916.490757366035,,0.2375387722296534,0.0921660907246471,0.0001506445149233,7.607151505212865e-06,0.4167366914749659,0.015715465412082776,4.117446384759965e-06,4.958430641158874e-05,0.0072502949815289024,0.4511780294761022,2189.4020224451974
2025-07-01 00:12:00,37628421.1680098,60780637.29606477,14088.317808200569,34659939.888017,3646890.4199121557,0.0,0.0,16349.423980235024,39966935.083536,2189.4020224451974,2493.210853872559,0.999967069964415,2493.210853872559,22281052.886319663,22080214.487751782,1340684.369299062,9605926.361000655,20940368.5170206,12474288.126751129,10459.7733130727,8916.490757366035,,0.2375387722296534,0.0921660907246471,0.0001506445149233,7.607151505212865e-06,0.4167366914749659,0.015715465412082776,4.117446384759965e-06,4.958430641158874e-05,0.0072502949815289024,0.4511780294761022,2189.4020224451974
2025-07-01 00:13:00,37628421.1680098,60792702.57449362,14088.317808200569,34659939.888017,3648743.345758293,0.0,0.0,16349.423980235024,39966935.083536,2189.4020224451974,2494.411493275424,0.999956449551628,2494.411493275424,22281052.886319663,22080214.487751782,1340684.369299062,9605926.361000655,20940368.5170206,12474288.126751129,10459.7733130727,8916.490757366035,,0.2375387722296534,0.0921660907246471,0.0001506445149233,7.607151505212865e-06,0.4167366914749659,0.015715465412082776,4.117446384759965e-06,4.958430641158874e-05,0.0072502949815289024,0.4511780294761022,2189.4020224451974
