timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-07-27 00:00:00,36850384487,-25367809114645001938,203507,203528,203507,203534,52727990275,10958902090004236039,963033194961509990
2022-07-27 00:01:00,-38141237770,26298682077883108950,203529,203506,203505,203529,5308800000,29950559779265205244,937444465809850868
2022-07-27 00:02:00,-20526881188,14244377985919368334,203540,203534,203517,203555,100714093491,83751692760380960047,924126675672508963
2022-07-27 00:03:00,3073354387,-2093197385930380494,203542,203543,203539,203556,43646104292,28058679657350727745,924131783270865299
2022-07-27 00:04:00,-8157512226,5641396803206672837,203542,203537,203537,203545,6676117244,10249846511262859970,924131783270865299
2022-07-27 00:05:00,-598019820,423642543929240227,203544,203542,203541,203550,14921581655,10729065749922830198,923526203838714823
2022-07-27 00:06:00,30011522863,-20704136948736287989,203527,203543,203527,203544,31111544166,760296770605749212,931336055858533888
2022-07-27 00:07:00,2684999016,-1848822583987073299,203525,203527,203525,203528,5352207931,1840517891102605200,931336055858533888
2022-07-27 00:08:00,11984934008,-8255204232823651067,203518,203525,203518,203526,15064584563,2124242160958269541,932669298144619950
2022-07-27 00:09:00,5286395909,-3639564845591455412,203515,203518,203515,203518,6540885841,864629804408544588,932865112697894372
2022-07-27 00:10:00,19297357136,-13275936538532118767,203515,203516,203503,203517,24923380917,3874713251352797990,932865112697894372
2022-07-27 00:11:00,42649269193,-29287848364904179047,203481,203503,203474,203503,60408221667,12194931421763303663,958023397209981044
2022-07-27 00:12:00,-22914882987,15757732042852737830,203494,203481,203481,203500,11552571640,23697513549367404739,958839183012447971
2022-07-27 00:13:00,-33273807940,22905053342495399056,203512,203494,203494,203512,300000000,23111549912073503577,932866050988768597
2022-07-27 00:14:00,23358586563,-16067461075049088304,203499,203512,203499,203512,23788798602,296401370813326957,959566356397961892
2022-07-27 00:15:00,-7374180502,5075773433758080301,203503,203500,203500,203504,600678906,5488806807495434457,959566356397961892
2022-07-27 00:16:00,-17554578372,12096884932887815483,203513,203500,203499,203513,9433300654,18583777506103950995,933593224374282518
2022-07-27 00:17:00,18949757155,-13037639005923096772,203513,203513,203503,203513,19115343531,114100779052833013,933593224374282518
2022-07-27 00:18:00,-28544387723,19674043481005038884,203513,203516,203513,203525,14659640381,29773666403086082749,933593224374282518
2022-07-27 00:19:00,-6064918333,4193283858694231866,203513,203519,203519,203530,16202897984,15360908516360690516,933593224374282518
2022-07-27 00:20:00,17703243903,-12188464710528350012,203512,203510,203510,203520,21729538497,2773770821068795838,936485556454314435
2022-07-27 00:21:00,-2599069598,1790867949632440472,203514,203513,203513,203514,0,1790867949632440472,936485556454314435
2022-07-27 00:22:00,-153441648,107610047662342846,203514,203514,203512,203514,2720491749,1980304813437479354,936485556454314435
2022-07-27 00:23:00,-23169172501,15976205067656334705,203527,203514,203514,203527,17126256,15988010206222579357,940359372398867484
2022-07-27 00:24:00,-1318124008,909838391972562508,203527,203527,203527,203527,449592647,1219764552140872548,940880963577593836
2022-07-27 00:25:00,-38463334308,26571151331915312114,203549,203530,203530,203549,1588930137,27668509691879317933,931541692170896248
2022-07-27 00:26:00,-3484276239,2419189880558302682,203551,203549,203549,203558,13651949775,11855899835740511077,931500412634269106
2022-07-27 00:27:00,10088038052,-6965446024031130542,203545,203550,203545,203551,14768720390,3236922782739585732,931541692170896248
2022-07-27 00:28:00,-1130746546,783386865468799018,203546,203545,203544,203546,2456921751,2480054731188984971,931541692170896248
2022-07-27 00:29:00,2106159051,-1454499218205837003,203545,203546,203545,203546,2106159051,0,931541692170896248
2022-07-27 00:30:00,-5937220577,4105489046049470201,203548,203545,203545,203548,1066912475,4842269626868609887,931541692170896248
2022-07-27 00:31:00,-50647124955,35071730756087045107,203577,203548,203548,203577,601292067,35488245797884658474,933651237125858174
2022-07-27 00:32:00,3211455625,-2224567396070550554,203577,203577,203575,203577,3211455625,0,933651237125858174
2022-07-27 00:33:00,-56044132507,38918902645647296192,203607,203578,203576,203607,486770796,39257111781273850359,926352239995785317
2022-07-27 00:34:00,14381115196,-9988436559110772917,203598,203604,203598,203604,14381115196,0,928863356664964184
2022-07-27 00:35:00,7603372064,-5277648052008158221,203594,203598,203594,203598,7603372064,0,932717268657833589
2022-07-27 00:36:00,-19088866505,13267825294257046322,203605,203594,203594,203605,432570133,13568344193756988326,930206151988654722
2022-07-27 00:37:00,8338496455,-5785258381533279194,203600,203605,203600,203605,17400350880,6300000000000000000,930206151988654722
2022-07-27 00:38:00,9508668472,-6600808249681936685,203600,203596,203595,203598,9748412640,166553219620372156,930206151988654722
2022-07-27 00:39:00,-6780973871,4712091590381894140,203599,203599,203599,203599,504384076,5062283181764610093,932717351499073827
2022-07-27 00:40:00,56200738795,-38957020733832628461,203567,203599,203567,203599,57162892500,666786039495893522,937181698564861066
2022-07-27 00:41:00,2038881512,-1410928609880808497,203566,203566,203566,203566,2168550000,89822082019228938,937181698564861066
2022-07-27 00:42:00,-10511363425,7283462615319353566,203572,203567,203566,203572,10000000,7290386801624484357,937505231959967817
2022-07-27 00:43:00,-204776987,142099720718550621,203572,203572,203572,203572,237358972,306455321568365351,939587080872279920
2022-07-27 00:44:00,-15883704638,11014294083857840781,203581,203572,203572,203581,0,11014294083857840781,939571835255934835
2022-07-27 00:45:00,10753705251,-7445500476941172208,203575,203585,203575,203585,18103762466,5100000000000000000,939619761016114239
2022-07-27 00:46:00,-1804265820,1251005918028390652,203576,203576,203575,203576,993740,1251694273241847816,941538229823390567
2022-07-27 00:47:00,-30055841422,20858331141089842260,203591,203576,203576,203593,340932489,21094671006904989302,936750349362496577
2022-07-27 00:48:00,-74332443,51677015108523002,203593,203593,203593,203593,69643007,100000000000000000,936750349362496577
2022-07-27 00:49:00,-15850699031,11014436423400056399,203602,203593,203593,203602,250196362,11188117930000000000,934239232693317710
2022-07-27 00:50:00,-126511074,88634408770577867,203602,203602,203602,203602,986137299,773520944689115078,934239232693317710
2022-07-27 00:51:00,-5979131823,4166535475482396162,203606,203610,203605,203612,13225578390,13358173231690831133,934239232693317710
2022-07-27 00:52:00,-687921287,482445732658100783,203605,203609,203605,203609,5812515586,4521400000000000000,939085545676084012
2022-07-27 00:53:00,3991948787,-2772488712919299751,203603,203606,203603,203606,4914838161,641843674728324012,939085545676084012
2022-07-27 00:54:00,728595889,-506035202570242367,203603,203603,203603,203603,785238832,39383797203649742,939085757799519000
2022-07-27 00:55:00,807296201,-560214924242946875,203602,203602,203602,203602,1526488674,500000000000000000,942002109738174038
2022-07-27 00:56:00,11285782039,-7835203712110393952,203596,203599,203596,203600,12407538302,779396574468761100,934882747703770246
2022-07-27 00:57:00,16616238870,-11527874864112055019,203587,203596,203587,203596,16778304717,112603484148446023,939655382548319151
2022-07-27 00:58:00,19588477688,-13572475520760244330,203576,203583,203573,203585,25061568139,3794417059227646091,939744917926897339
2022-07-27 00:59:00,2893982611,-2003762403469863323,203574,203575,203573,203575,3932985928,720294136369922068,939744917926897339
2022-07-27 01:00:00,2985031999,-2067206577672944436,203572,203572,203572,203572,2985031999,0,940400963726715546
2022-07-27 01:01:00,32281897214,-22333425542247209332,203554,203572,203554,203572,33144799849,597040904596571720,943217723588704753
2022-07-27 01:02:00,-15691761919,10862092175162536016,203563,203555,203555,203563,0,10862092175162536016,945044609110878774
2022-07-27 01:03:00,-19983601693,13847154347377142921,203574,203565,203564,203575,622418897,14278247132557056547,945368142505985525
2022-07-27 01:04:00,-3089500899,2142189394730295824,203574,203574,203574,203576,123174884,2227502640966210987,945368142505985525
2022-07-27 01:05:00,16125577973,-11165126958066165147,203567,203576,203567,203576,16566815954,305962230002565952,942306714398748464
2022-07-27 01:06:00,11270760405,-7797927718371845943,203561,203567,203561,203567,11336384172,45453227329412015,942306714398748464
2022-07-27 01:07:00,-29158609515,20204873683586350915,203561,203570,203568,203577,628762443,20640467900663959363,942306714398748464
2022-07-27 01:08:00,3072825855,-2128628327438696849,203561,203577,203575,203577,3072825855,0,942306714398748464
2022-07-27 01:09:00,16907153860,-11705279911496595011,203570,203575,203566,203575,17235105112,227390497552324139,942690189862484174
2022-07-27 01:10:00,26925418,-18632748192700045,203566,203566,203566,203566,26925418,0,942366656467377423
2022-07-27 01:11:00,-5325223623,3691964993426054280,203566,203564,203564,203569,3761945898,6295009429985155515,942366656467377423
