timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2023-08-13 00:00:00,-1970524626,1066799650715290921,201101,201101,201101,201101,0,1066799650715290921,2391553663290390168
2023-08-13 00:01:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:02:00,-574502,311029322647436,201101,201101,201101,201101,0,311029322647436,2391553663290390168
2023-08-13 00:03:00,-141857170,76800000000000000,201101,201101,201101,201101,0,76800000000000000,2391553663290390168
2023-08-13 00:04:00,-283509987,153490000000000004,201101,201101,201101,201101,0,153490000000000004,2391553663290390168
2023-08-13 00:05:00,-9158306,4959508206305446,201101,201101,201101,201101,2330194,6219797998644344,2391553663290390168
2023-08-13 00:06:00,-450437854,243865308010102736,201101,201101,201101,201101,250000,244000522243406735,2391553663290390168
2023-08-13 00:07:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:08:00,285686052,-154514851636211463,201101,201101,201101,201101,285686052,0,2391553663290390168
2023-08-13 00:09:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:10:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:11:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:12:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:13:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:14:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:15:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:16:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:17:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:18:00,0,0,201101,201101,201101,201101,0,0,2391553663290390168
2023-08-13 00:19:00,305360048,-165042057279024870,201101,201101,201101,201101,513454240,112660797265214233,2391562398149302482
2023-08-13 00:20:00,0,0,201101,201101,201101,201101,0,0,2391562398149302482
2023-08-13 00:21:00,0,0,201101,201101,201101,201101,0,0,2391562398149302482
2023-08-13 00:22:00,0,0,201101,201101,201101,201101,0,0,2391562398149302482
2023-08-13 00:23:00,0,0,201101,201101,201101,201101,0,0,2391562398149302482
2023-08-13 00:24:00,0,0,201101,201101,201101,201101,0,0,2391562398149302482
2023-08-13 00:25:00,0,0,201101,201101,201101,201101,0,0,2391562398149302482
2023-08-13 00:26:00,0,0,201101,201101,201101,201101,0,0,2391562398149302482
