timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-08-06 00:00:00,-15131840741,8717185194693458832,201724,201718,201718,201724,1562289743,9616098895362449141,1133659329871041646
2022-08-06 00:01:00,6576040236,-3777903884906425920,201722,201724,201721,201729,18630811024,6947584129093831364,1133659329871041646
2022-08-06 00:02:00,-1786515536,1048989135671019951,201722,201724,201722,201737,34422799629,20874272841439527788,1133659329871041646
2022-08-06 00:03:00,65573289163,-37657882047636376309,201694,201721,201683,201722,113785004783,27689103302617703153,1087921255626548258
2022-08-06 00:04:00,30309564937,-17359573550272762556,201681,201695,201681,201709,70689768869,23208920050474610082,1087135830950162807
2022-08-06 00:05:00,-38391706641,22052693366101128266,201696,201681,201680,201699,15294647683,30828405567222213997,1087921255626548258
2022-08-06 00:06:00,506130816,-281386043667912538,201697,201698,201691,201698,16484386049,9178849601566464154,1087921255626548258
2022-08-06 00:07:00,-57217657527,32924404813672914757,201722,201698,201698,201722,5223408661,35929106478279025754,1134264226034234785
2022-08-06 00:08:00,-25661657133,14792941772197754171,201733,201723,201723,201734,3287428970,16686885969222212931,1134278061296533528
2022-08-06 00:09:00,47558820133,-27372206837858859239,201713,201733,201713,201733,47564836399,3462734402128538,1131567979859297738
2022-08-06 00:10:00,-24444156816,14078778075245355269,201723,201713,201713,201725,5009856443,16962263856810633980,1134264226034234785
2022-08-06 00:11:00,-13230938843,7627413047632467742,201723,201723,201723,201729,4245398752,10072297623332471793,1134264226034234785
2022-08-06 00:12:00,-3140342587,1810797820520505652,201730,201730,201730,201730,688000000,2207064007233018640,1134052132440699890
2022-08-06 00:13:00,17473411711,-10058984938473872218,201723,201731,201723,201731,19673005250,1268204836440114277,1129295932671118144
2022-08-06 00:14:00,-29144116969,16800704670827565317,201735,201723,201723,201735,221700747,16928459119970451408,1131952933765248909
2022-08-06 00:15:00,-11166177837,6447481782220373185,201740,201734,201734,201742,8767661789,11502015393199176310,1299301149828973119
2022-08-06 00:16:00,32516566645,-18723261108733641983,201740,201740,201724,201740,50258641250,10227697214811588423,1299301149828973119
2022-08-06 00:17:00,57833115894,-33252961450670295474,201701,201722,201701,201723,61139882876,1901986076893693293,1092297011636011206
2022-08-06 00:18:00,37342027914,-21425445072643531142,201685,201701,201683,201701,41255028423,2246061905872234215,1084172321433950157
