timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-07-19 00:00:00,-30361565484,19253165598944715626,202693,202656,202649,202697,23814930590,34314688834673185254,422680516552367239
2022-07-19 00:01:00,-65715965681,41904775239614695519,202770,202696,202689,202786,42197939610,68803243902877561394,536831100101048247
2022-07-19 00:02:00,-11827934381,7620996799839052859,202779,202766,202736,202779,80168496500,58782412219608877027,659479203298734295
2022-07-19 00:03:00,33193483765,-21167261135106899759,202745,202780,202745,202799,83397594574,32143892399056952600,434490582226081332
2022-07-19 00:04:00,14259004589,-9046538720245092562,202729,202753,202720,202760,70559968984,35922303389957680197,424857435717610533
2022-07-19 00:05:00,-18337909780,11722984698036645398,202729,202732,202697,202750,43856922268,39612718974211556153,424857435717610533
2022-07-19 00:06:00,13550797211,-8606991451869909399,202743,202744,202734,202774,58757351051,28880205901399722734,434508640697592365
2022-07-19 00:07:00,-107956113,97670633333961387,202734,202730,202721,202754,45276870924,28933299236065766078,434059764425992315
2022-07-19 00:08:00,50138452256,-31813496215549616594,202679,202742,202675,202750,81876608888,20186695326153397939,422789775646772213
2022-07-19 00:09:00,37381828813,-23568919993425495206,202628,202670,202627,202674,100639544660,39992450468191671033,384677120397367298
2022-07-19 00:10:00,32991437074,-20732342422839212891,202591,202632,202584,202638,47346187250,9050954250095634197,383805210430261711
2022-07-19 00:11:00,57048699179,-35619162506568190738,202509,202577,202461,202587,114474379388,35804558130448417898,357788518200470285
2022-07-19 00:12:00,72245328925,-44712502335044283032,202390,202510,202383,202538,103628973092,19534196376381709451,279772348856236634
2022-07-19 00:13:00,-29733245253,18406380080622937950,202444,202423,202375,202477,68302113422,60602420008900754458,302625173581849653
2022-07-19 00:14:00,-12891133588,8016022726320146844,202465,202438,202431,202474,41420961812,33671688512353716994,302623543653407344
2022-07-19 00:15:00,20624114599,-12711742644530244542,202431,202482,202352,202488,102971836471,50913475439854212060,302625173581849653
2022-07-19 00:16:00,-117758982705,73480810394779783680,202598,202435,202435,202598,26964710788,90290845499357412251,383515860615396381
2022-07-19 00:17:00,55540937257,-34729655887406641763,202524,202578,202503,202578,111613053588,35065068291407683564,361240135414400793
2022-07-19 00:18:00,-12757551022,7994881241535170466,202543,202535,202529,202557,38365415810,31965515822034275397,384660333906130720
2022-07-19 00:19:00,-57201156692,35961571627675216100,202615,202549,202545,202641,93820914133,94874574726453468736,384170122062808354
2022-07-19 00:20:00,-16363817434,10343235640389505462,202638,202627,202590,202640,36453962635,33277001979344356689,385891534410273330
2022-07-19 00:21:00,31755894576,-19984047180457381757,202597,202638,202597,202638,37418555667,3567575684993228032,383298212095702767
2022-07-19 00:22:00,-41458926966,26157149723514180517,202653,202621,202605,202653,31075557472,45736286917111452355,385992470941537982
2022-07-19 00:23:00,15222503455,-9587116705960024307,202631,202650,202622,202652,41636737834,16666638565568906699,385891534410273330
2022-07-19 00:24:00,-13213419473,8368091542157016813,202648,202631,202623,202665,38869029967,32914976822363201766,385992470941537982
2022-07-19 00:25:00,-7401929703,4717293999003228485,202660,202648,202630,202677,58687827515,41780090162255094865,420228031083446381
2022-07-19 00:26:00,-23454347080,14879481342507065050,202682,202662,202644,202686,33672797640,36154751747379482939,423633118824515720
2022-07-19 00:27:00,-36196541244,23034607485050165017,202729,202684,202677,202729,35879803165,45802616915477155043,425718837366865073
2022-07-19 00:28:00,11273238600,-7141571856399515954,202716,202738,202689,202743,56567739732,28806970062111964826,424149661624856562
2022-07-19 00:29:00,24205355786,-15342720253540569675,202716,202712,202667,202714,56975500320,20782441058100788068,424149661624856562
2022-07-19 00:30:00,23541843481,-14845642437235057808,202659,202687,202628,202690,109609772637,54432603099539751078,387357066846115661
2022-07-19 00:31:00,-3075011510,1967150754797723968,202663,202659,202633,202663,33736270904,23270758770484666617,421592626988024060
2022-07-19 00:32:00,-33885103299,21500642262214040590,202701,202664,202659,202705,18028405423,32923451836043184543,424711102425005912
