timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-08-03 00:00:00,37677851476,-23080683519499713105,202342,202350,202342,202350,37677851476,0,1876353412796490151
2022-08-03 00:01:00,6854939770,-4188895873727246500,202342,202341,202336,202341,19645603485,7836527063992697084,1876353412796490151
2022-08-03 00:02:00,-7904777964,4844434824004116367,202342,202340,202340,202342,98893282,4904973727027352241,1876354644104954189
2022-08-03 00:03:00,-65658096613,40278172248127557415,202359,202343,202342,202359,1795030000,41378044145501483918,1876355149363697985
2022-08-03 00:04:00,12588528620,-7715957028826512319,202356,202360,202356,202361,19090019426,3992049133155619794,1876342082680436431
2022-08-03 00:05:00,-12286510074,7552804004902903912,202359,202355,202351,202359,17207070761,18100942585056729843,1876393851631335080
2022-08-03 00:06:00,89863503957,-55036404301685683721,202335,202358,202328,202358,116124786598,16079740027486259575,1876442946034018193
2022-08-03 00:07:00,87134008748,-53254982431207200424,202312,202333,202312,202333,88833325078,1038510953600012215,1879350419022176931
2022-08-03 00:08:00,-30677650903,18771723157150413690,202321,202312,202305,202321,27508721123,35559643089630349442,1879219300869535370
2022-08-03 00:09:00,22954936617,-14020992697595706258,202321,202317,202314,202318,22966083260,6813186000000000,1879219300869535370
2022-08-03 00:10:00,4201332931,-2562574526425006474,202313,202313,202313,202314,8630596871,2707024037589287165,1879351671572747015
2022-08-03 00:11:00,-77555666138,47451672119669278407,202313,202329,202316,202336,6511949786,51436028736611575576,1879351671572747015
2022-08-03 00:12:00,-90443267714,55480544082907012892,202358,202334,202328,202358,41915290567,81141962934580776158,1876324131925460145
2022-08-03 00:13:00,-27132545675,16662978273922784019,202365,202358,202358,202365,1558387775,17619320441874007329,1879524115763562595
2022-08-03 00:14:00,-44072840986,27091382345734648525,202365,202365,202365,202377,1543588185,28038923497357318518,1879524115763562595
2022-08-03 00:15:00,-56802018535,34962561274516627453,202365,202376,202376,202391,2121719946,36266757867781012001,1879524115763562595
2022-08-03 00:16:00,-67902229759,41884888673619016937,202409,202391,202391,202418,36525861623,64410400502762063890,1877327005099551485
2022-08-03 00:17:00,32636040292,-20092209582014873900,202401,202409,202393,202409,61009662863,17486674676006773692,1877327005099551485
2022-08-03 00:18:00,12689326800,-7800422297065140303,202397,202402,202392,202402,35110781434,13816515498130332895,1875541438518483428
2022-08-03 00:19:00,-103418007648,63826902537194325227,202423,202399,202399,202425,409037556,64079347261201155165,1842470418892368743
2022-08-03 00:20:00,2932619587,-1771271019112419792,202424,202425,202419,202436,66499656356,39296773275282259692,1842470418892368743
2022-08-03 00:21:00,-16236954205,10061960283013375793,202429,202422,202419,202434,41567447861,35729947762070990029,1842470418892368743
2022-08-03 00:22:00,-43422118039,26876525428120516500,202440,202430,202430,202447,24436460182,41991468266496913097,1842172622307153098
2022-08-03 00:23:00,-10423881289,6456583931178325746,202445,202440,202440,202447,5012211715,9557545952802892474,1215574232559552655
2022-08-03 00:24:00,-69312923534,43013862526715679717,202472,202445,202445,202475,50959357671,74605287847342601036,1160900965936910213
2022-08-03 00:25:00,-49648854316,30883158347734434928,202495,202475,202472,202496,28306542425,48463618914784685187,1150674100625676669
2022-08-03 00:26:00,-33190207080,20695265554967000329,202510,202495,202484,202510,39559236921,45284680186870305408,1162169575089206614
2022-08-03 00:27:00,7775232616,-4821903869716981916,202506,202509,202496,202512,37128129795,18282733626127761305,1154533345910996172
2022-08-03 00:28:00,25242553472,-15677012566076154109,202495,202506,202477,202506,66423191822,25606151598500430124,1150716114065474771
2022-08-03 00:29:00,-20215456472,12587426646034578295,202504,202495,202495,202504,1246391404,13362781213230401822,1154533672949192459
2022-08-03 00:30:00,16862558941,-10489309982184838777,202496,202503,202496,202504,16878616199,10000000000000000,1150960492082441586
2022-08-03 00:31:00,26967306452,-16759047133498937215,202485,202494,202485,202494,26967306452,0,1151126558573317905
2022-08-03 00:32:00,44841978405,-27815934802885041595,202465,202483,202460,202483,58346454283,8378039631483261002,1210828715353664778
2022-08-03 00:33:00,-9085001435,5643220040409750768,202469,202466,202466,202472,7489811530,10288356010490344552,1210844947904164391
2022-08-03 00:34:00,-46561446813,28934211452558380158,202489,202470,202470,202490,2733762826,30633036249015759108,1151147339769654611
2022-08-03 00:35:00,3595646127,-2234113285752039168,202488,202488,202488,202488,3595646127,0,1151211351496765669
2022-08-03 00:36:00,4173090423,-2592465650594803443,202486,202488,202486,202488,4173090423,0,1151211351496765669
