timestamp,marketTokensSupply,poolValue,longAmount,shortAmount,pendingPnl,realizedPnl,realizedProfit,virtualSwapInventoryLong,virtualSwapInventoryShort,impactPoolAmount,longPrice,shortPrice,indexPrice,openInterestLong,openInterestShort,openInterestInTokensLong,openInterestInTokensShort
2025-01-08 05:04:00,36627747.041503645,63879162.102455296,9246.58634087399,32957201.241064,-2295488.5780021846,0.0,0.044695188441105364,10506.453128333138,37318343.251383,743.0905549216258,3350.401112505679,0.9999435107265414,3350.401112505679,51318048.35874741,50965621.0792353,14612.179516523218,15192.128374359203
2025-01-08 05:05:00,36627747.041503645,63877858.727941655,9246.62868303924,32957059.373577,-2295488.5780021846,0.0,0.0,10506.495470498388,37318201.383896,743.0905549216258,3350.401112505679,0.9999039629542898,3350.401112505679,51318048.35874741,50965621.0792353,14612.179516523218,15192.128374359203
2025-01-08 05:06:00,36627747.041503645,63772288.98125757,9246.62868303924,32957059.373577,-2288709.440897152,0.0,18.299212365390716,10506.495470498388,37318201.383896,743.0905549216258,3338.7119143747727,0.9999224394939391,3338.7119143747727,51318048.35874741,50965621.0792353,14612.179516523218,15192.128374359203
2025-01-08 05:07:00,36627747.041503645,63808707.914724074,9246.634110919982,32957059.550673,-2290975.1315142065,0.0,0.00894983091652129,10506.500898379129,37318201.560992,743.0948067604435,3342.607251734045,0.9999540195920273,3342.607251734045,51324654.19294597,50965621.0792353,14614.153795742077,15192.128374359203
2025-01-08 05:08:00,36627747.041503645,63806945.83170853,9246.642609347482,32957031.151412,-2290863.263532281,0.0,0.0,10506.678765467628,37317607.489303,743.0948067604435,3342.4137,0.9999538876759857,3342.4137,51324654.19294597,50965621.0792353,14614.153795742077,15192.128374359203
2025-01-08 05:09:00,36627747.041503645,63803542.287484206,9246.642609347482,32957031.151412,-2290665.2937853485,0.0,0.08916813003054973,10506.678765467628,37317607.489303,743.0948067604435,3342.071176722579,0.9999449999999999,3342.071176722579,51324654.19294597,50965621.0792353,14614.153795742077,15192.128374359203
2025-01-08 05:10:00,36627747.041503645,63831067.04885417,9246.727293677983,32956748.108352,-2292421.4609629735,0.0,0.04462459916687615,10506.763449798129,37317324.446243,743.0948067604435,3345.109661878501,0.9999428893409685,3345.109661878501,51324654.19294597,50965621.0792353,14614.153795742077,15192.128374359203
2025-01-08 05:11:00,36627747.041503645,63876679.73132451,9246.769635843231,32956606.465909,-2295334.0667962134,0.0,0.6580535348980298,10506.80579196338,37317182.8038,743.0948067604435,3350.148993954685,0.9999382538659213,3350.148993954685,51324654.19294597,50965621.0792353,14614.153795742077,15192.128374359203
2025-01-08 05:12:00,36627747.041503645,63908445.24310069,9246.854320173732,32956323.440542,-2297391.847199306,0.0,0.2107329661624543,10506.890476293878,37316899.778433,743.095337730289,3353.7096395,0.9999209566766637,3353.7096395,51326140.618419856,50965621.0792353,14614.59706836829,15192.128374359203
2025-01-08 05:13:00,36627747.041503645,63910719.457953334,9246.939604393232,32956037.69724,-2297520.571743518,0.0,4.266829441027118,10506.975762939423,37316614.085491,743.0954014049124,3353.932201219271,0.9999286268083256,3353.932201219271,51326340.36359698,50965814.388313845,14614.656594488428,15192.186037616768
2025-01-08 05:14:00,36627747.041503645,63937993.6982055,9246.939604393232,32956041.964374,-2299266.673504144,0.0,0.04868733132341648,10506.975762939423,37316818.315625,743.0994317003842,3356.9435965,0.9999264713563958,3356.9435965,51337628.116220266,50965814.388313845,14618.017038290323,15192.186037616768
2025-01-08 05:15:00,36627747.041503645,63970900.31361396,9246.981947721702,32955899.858448,-2301382.279948458,0.0,9.572396077457817,10507.018106267893,37316676.209699,743.0994353470281,3360.628243,0.99991,3360.628243,51337638.31982272,50965814.388313845,14618.020075505743,15192.186037616768
2025-01-08 05:16:00,36627747.041503645,63971233.94933434,9247.11178259152,32955473.106579,-2301406.762188986,0.0,0.0,10507.147941137711,37316249.45783,743.108366570049,3360.628243,0.9999199999999999,3360.628243,51362600.780174404,50965814.388313845,14625.440705313013,15192.186037616768
2025-01-08 05:17:00,36627747.041503645,63999429.31961327,9247.11178259152,32955473.106579,-2303240.491970189,0.0,0.08974956778420318,10507.147941137711,37316249.45783,743.108366570049,3363.863787567707,0.9998849999999999,3363.863787567707,51362600.780174404,50965814.388313845,14625.440705313013,15192.186037616768
2025-01-08 05:18:00,36627747.041503645,64005864.914733656,9247.196466922022,32955188.253347,-2303578.4375987425,0.0,0.08976547714918377,10507.232625468212,37315964.604598,743.108366570049,3364.460079428077,0.9999161539685635,3364.460079428077,51362600.780174404,50965814.388313845,14625.440705313013,15192.186037616768
2025-01-08 05:19:00,36627747.041503645,64016408.38959092,9247.281151252522,32954903.346217,-2304301.946655631,0.0,0.11630471394583333,10507.317309798711,37315683.720528,743.108366570049,3365.736682896419,0.9998847011535242,3365.736682896419,51362600.780174404,50965814.388313845,14625.440705313013,15192.186037616768
2025-01-08 05:20:00,36627747.041503645,63988987.84561807,9247.390830958022,32954534.397962,-2302551.499933973,0.0,0.010592341477308347,10507.426989504213,37315314.772273,743.108366570049,3362.648088033996,0.9999027848131881,3362.648088033996,51362600.780174404,50965814.388313845,14625.440705313013,15192.186037616768
2025-01-08 05:21:00,36627747.041503645,64023007.3764926,9247.40082910802,32954500.785027,-2304680.6431116536,0.060827904310076425,-0.012450920264679916,10507.436987654211,37315281.159338,743.108366570049,3366.404878,0.9999010107463487,3366.404878,51362600.780174404,50965814.388313845,14625.440705313013,15192.186037616768
2025-01-08 05:22:00,36627747.041503645,64025367.32862712,9247.444276434164,32954354.463125,-2304856.2299385294,0.0,0.0,10507.480434980354,37315134.837436,743.1083657225208,3366.714583479116,0.999887372766967,3366.714583479116,51362580.57657194,50965814.388313845,14625.434685707205,15192.186037616768
2025-01-08 05:23:00,36627747.041503645,64003257.8763631,9247.444276434164,32954354.463125,-2303345.8068171293,0.0,0.0031790268050844333,10507.480434980354,37315134.837436,743.1083657225208,3364.049529189785,0.9999500499999999,3364.049529189785,51362580.57657194,50965814.388313845,14625.434685707205,15192.186037616768
2025-01-08 05:24:00,36627747.041503645,64008600.8093153,9247.447275879165,32954344.375488,-2303681.094038129,0.0,0.0,10507.483434425356,37315124.749799,743.1083657225208,3364.641124110312,0.9999493374651476,3364.641124110312,51362580.57657194,50965814.388313845,14625.434685707205,15192.186037616768
2025-01-08 05:25:00,36627747.041503645,64029542.66126838,9247.447275879165,32954344.375488,-2304993.686240457,0.0,129.7468989089504,10507.483434425356,37315124.749799,743.1083657225208,3366.957117178367,0.9999473125359668,3366.957117178367,51362580.57657194,50965814.388313845,14625.434685707205,15192.186037616768
2025-01-08 05:26:00,36634581.73943896,64063734.30535189,9250.152513188863,32957315.973047,-2306642.563364215,0.0,1.1970051453859336,10508.408506957929,37312145.227505,743.1204980351763,3369.4371929999998,0.999909461716609,3369.4371929999998,51431233.117997274,51373810.941835016,14645.81413190886,15313.350061017352
2025-01-08 05:27:00,36634583.667321324,64056833.97882883,9250.162112759166,32957288.211451,-2306179.936021924,0.0,0.0,10508.418106528234,37312123.584331,743.1213296220036,3368.7391580405438,0.999893784696479,3368.7391580405438,51433725.40101161,51373865.90770699,14646.552973074875,15313.366382286378
2025-01-08 05:28:00,36634583.667321324,64053833.39813309,9250.162112759166,32957288.211451,-2305931.4124957323,0.0,0.02571419372500931,10508.418106528234,37312123.584331,743.1213296220036,3368.366454788396,0.9999064843031275,3368.366454788396,51433725.40101161,51373865.90770699,14646.552973074875,15313.366382286378
2025-01-08 05:29:00,36634583.667321324,64053833.42364296,9250.186343275693,32957206.612071,-2305931.4124957323,0.0,0.0,10508.442337044758,37312041.984951,743.1213296220036,3368.366454788396,0.9999064843031275,3368.366454788396,51433725.40101161,51373865.90770699,14646.552973074875,15313.366382286378
2025-01-08 05:30:00,36634583.667321324,64070895.31467314,9250.186343275693,32957206.612071,-2307103.264520861,0.0,0.3198631623325408,10508.442337044758,37312041.984951,743.1213296220036,3370.123846,0.9999349999999999,3370.123846,51433725.40101161,51373865.90770699,14646.552973074875,15313.366382286378
2025-01-08 05:31:00,36634583.667321324,64055024.31284733,9250.215254916486,32957109.479635,-2306006.9366237596,0.0,0.01061070607596326,10508.471248685551,37311944.852515,743.1215851543025,3368.478119353015,0.9999115218578819,3368.478119353015,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:32:00,36634583.667321324,64055024.32345898,9250.225253066485,32957075.808718,-2306006.9366237596,0.0,0.0,10508.48124683555,37311911.181598,743.1215851543025,3368.478119353015,0.9999115218578819,3368.478119353015,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:33:00,36634583.667321324,64048335.3735656,9250.225253066485,32957075.808718,-2305524.2012361884,0.0,0.015912637316063023,10508.48124683555,37311911.181598,743.1215851543025,3367.753929326343,0.9999101426434787,3367.753929326343,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:34:00,36634583.667321324,64047988.73181904,9250.240250291485,32957025.31313,-2305524.2012361884,0.0,0.0,10508.495392348963,37311863.553349,743.1215851543025,3367.753929326343,0.9998996241680981,3367.753929326343,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:35:00,36634583.667321324,64024932.16392679,9250.240250291485,32957025.31313,-2303805.3594575822,0.0,0.0,10508.495392348963,37311863.553349,743.1215851543025,3365.175357078368,0.9999177839983865,3365.175357078368,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:36:00,36634583.667321324,64009698.2265136,9250.240250291485,32957025.31313,-2302715.6638701633,0.0,0.0,10508.495392348963,37311863.553349,743.1215851543025,3363.540617432512,0.9999105831764188,3363.540617432512,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:37:00,36634583.667321324,64008057.96314557,9250.240250291485,32957025.31313,-2302591.281183511,0.0,0.0,10508.495392348963,37311863.553349,743.1215851543025,3363.354021,0.9999127531936401,3363.354021,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:38:00,36634583.667321324,64008057.96314557,9250.240250291485,32957025.31313,-2302591.281183511,0.0,0.0,10508.495392348963,37311863.553349,743.1215851543025,3363.354021,0.9999127531936401,3363.354021,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:39:00,36634583.667321324,64008132.011199646,9250.240250291485,32957025.31313,-2302591.281183511,0.0,0.0,10508.495392348963,37311863.553349,743.1215851543025,3363.354021,0.999915,3363.354021,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:40:00,36634583.667321324,64032963.00455065,9250.240250291485,32957025.31313,-2304413.3384033963,0.0,0.013172854983347014,10508.495392348963,37311863.553349,743.1215851543025,3366.087435,0.9999075799999999,3366.087435,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:41:00,36634583.667321324,64033199.68427663,9250.252671493137,32956983.511899,-2304413.3384033963,0.0,0.0,10508.507813550616,37311823.775832,743.1215851543025,3366.087435,0.9999147610650635,3366.087435,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:42:00,36634583.667321324,64031712.634497896,9250.252671493137,32956983.511899,-2304328.6606574208,0.0,0.0,10508.507813550616,37311823.775832,743.1215851543025,3365.960403129746,0.9999049999999998,3365.960403129746,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:43:00,36634583.667321324,64032622.76665481,9250.252671493137,32956983.511899,-2304328.6606574208,0.0,0.0,10508.507813550616,37311823.775832,743.1215851543025,3365.960403129746,0.9999326157603011,3365.960403129746,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:44:00,36634583.667321324,64031870.435606875,9250.252671493137,32956983.511899,-2304328.6606574208,0.0,0.0,10508.507813550616,37311823.775832,743.1215851543025,3365.960403129746,0.99990978809321,3365.960403129746,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:45:00,36634583.667321324,64027325.07046976,9250.252671493137,32956983.511899,-2303874.4256241024,0.0,0.0,10508.507813550616,37311823.775832,743.1215851543025,3365.27896876764,0.9999615501527066,3365.27896876764,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
2025-01-08 05:46:00,36634583.667321324,64033698.665492706,9250.252671493137,32956983.511899,-2304408.0824140385,0.0,1.4314253286668144,10508.507813550616,37311823.775832,743.1215851543025,3366.079550069303,0.99993209624819,3366.079550069303,51434490.37485407,51373865.90770699,14646.779754759777,15313.366382286378
