timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2022-07-31 00:00:00,5624863086,-3313604000217977705,201957,201957,201955,201957,5964992587,200600649804155827,1184378626962169460
2022-07-31 00:01:00,829372790,-488533596900245481,201955,201955,201955,201955,853897503,14460664905514889,1184378626962169460
2022-07-31 00:02:00,-42591770074,25136898565680168605,201972,201954,201954,201972,2078893631,26361439213175178300,1180722277668751310
2022-07-31 00:03:00,-21006491805,12415344965611232797,201981,201971,201971,201981,3474698800,14465938985966253747,1180722277668872842
2022-07-31 00:04:00,-72422943140,42879580927774381507,202011,201981,201981,202011,706352458,43297740394058810828,1170409464160461723
2022-07-31 00:05:00,36249588430,-21456556538449859656,201996,202011,201996,202011,36527965935,164816967186356532,1180758817350014634
2022-07-31 00:06:00,75569497322,-44626827198763026624,201965,201992,201965,201994,77221308872,976381793839293558,1178657906452268433
2022-07-31 00:07:00,28811993964,-16978446857657899350,201953,201962,201953,201962,28908884852,57134536774571072,1184446302826582646
2022-07-31 00:08:00,63162082042,-37150347562443482839,201928,201952,201928,201952,64690033886,899617212311408320,1253087812995933981
2022-07-31 00:09:00,-5752653876,3406604926681468745,201930,201928,201913,201930,39788234054,26763100153907504092,1255054148286719869
2022-07-31 00:10:00,-19545740672,11501352697486946562,201938,201930,201930,201938,1000000000,12088933750000000000,1255177811294308487
2022-07-31 00:11:00,-53378321154,31468656839050762674,201959,201947,201939,201968,25330530088,46402134399867953033,1184089912061980737
2022-07-31 00:12:00,13808225507,-8135077386143524279,201954,201955,201954,201957,13808225507,0,1184089912061980737
2022-07-31 00:13:00,-33098430617,19527250644549214125,201967,201960,201958,201967,241490130,19669594191561892490,1178509475125229810
2022-07-31 00:14:00,21471805821,-12658101086233094540,201958,201962,201958,201965,21471805821,0,1184297871499544023
2022-07-31 00:15:00,-6041984524,3569195323051186568,201961,201962,201961,201964,8273765039,8446650670000000000,1178509475125229810
2022-07-31 00:16:00,312490231,-184149166352361051,201961,201961,201961,201961,370005288,33933289725245698,1178509475125229810
2022-07-31 00:17:00,-277844580,174068877727339930,201961,201962,201961,201968,17191687162,10310566935794676913,1178557849116777671
2022-07-31 00:18:00,21156331703,-12464265775580838569,201952,201956,201952,201956,21194582524,22550610819052783,1184346245491091884
2022-07-31 00:19:00,46113639507,-27130231029040648742,201934,201952,201934,201952,47033261272,541133701453105177,1254954090951229107
2022-07-31 00:20:00,2381134630,-1399588237257275451,201933,201933,201933,201933,2381134630,0,1254954090951229107
2022-07-31 00:21:00,1489984319,-875381389953416099,201933,201933,201932,201933,2066682676,339287033210609097,1254954090951229107
2022-07-31 00:22:00,-3187507301,1875355950595109397,201933,201932,201932,201933,0,1875355950595109397,1254954090951229107
2022-07-31 00:23:00,-1045034891,615086755576392600,201933,201933,201933,201934,331111620,809710809007466241,1254954090951229107
2022-07-31 00:24:00,-36822915018,21682563443757694394,201948,201935,201935,201949,59210000,21717378701639118154,1192589774234421042
2022-07-31 00:25:00,41724453475,-24540957344262485868,201932,201949,201931,201949,43154048565,841000000000000000,1255521492768406022
2022-07-31 00:26:00,-14579650879,8579546125431725603,201938,201936,201934,201938,0,8579546125431725603,1255982924065138316
2022-07-31 00:27:00,-15075251594,8876434412285758471,201944,201938,201938,201944,173922071,8978706771282326036,1192447715670895918
2022-07-31 00:28:00,-27442479255,16172147712448958733,201953,201945,201945,201955,0,16172147712448958733,1185306088838561548
2022-07-31 00:29:00,2026064949,-1193407956953582476,201954,201955,201954,201955,2026064949,0,1185306088838561548
2022-07-31 00:30:00,30490500536,-17947823545834307793,201954,201954,201942,201954,30490500536,0,1185306088838561548
2022-07-31 00:31:00,24993467921,-14695710625167574584,201932,201942,201932,201942,24993467921,0,1255983346253266892
2022-07-31 00:32:00,160203104961,-93846930965397413212,201869,201926,201869,201930,183009983561,13387009219937305963,1135190371490730113
2022-07-31 00:33:00,-27147416037,15935238631003196656,201881,201870,201851,201887,94770480619,71286631899922800024,1138255319889024424
2022-07-31 00:34:00,189716430,-108039849968555310,201881,201881,201879,201882,5123715482,2887722322308420855,1138255319889024424
2022-07-31 00:35:00,-14708543730,8613276008905069641,201886,201881,201879,201887,3332000000,10561346954767714204,1138010028194017233
2022-07-31 00:36:00,-7542932537,4420197454308483112,201890,201886,201886,201891,3399340888,6409291942094420488,1140643502976734481
2022-07-31 00:37:00,-13605806962,7973722435910123390,201896,201890,201890,201896,1127947927,8634250423918897627,1140643502976734481
2022-07-31 00:38:00,-20481093661,12013170571919597566,201905,201895,201895,201905,4227709469,14489089678587741217,1142436041961131342
2022-07-31 00:39:00,11216068844,-6567354584279358888,201900,201905,201900,201908,19369360255,4784223880000000000,1142436132954219347
2022-07-31 00:40:00,38086405754,-22293689816690506684,201884,201899,201884,201899,38086405754,0,1138209090711935536
2022-07-31 00:41:00,-46679332063,27371312186465381412,201903,201884,201884,201914,26341105088,42816536509091135024,1142634972105289913
2022-07-31 00:42:00,20875032025,-12228031868046300346,201903,201903,201895,201903,20875032025,0,1142634972105289913
2022-07-31 00:43:00,-1866929026,1094636419041566390,201903,201894,201894,201895,659249519,1480640266023503320,1142634972105289913
2022-07-31 00:44:00,1344733373,-787399974305975655,201895,201895,201895,201895,1344733373,0,1141071314586071640
2022-07-31 00:45:00,10411207595,-6094664958214056882,201890,201895,201890,201895,10465162533,31623718294296166,1141071314586071640
2022-07-31 00:46:00,3121433913,-1826694025307039090,201889,201890,201889,201890,3227225000,61973784302376839,1138437839803354392
2022-07-31 00:47:00,-11370906296,6662418081434625735,201894,201889,201889,201894,0,6662418081434625735,1141071314586071640
2022-07-31 00:48:00,-2693640185,1579500248273259572,201895,201894,201894,201895,1326510000,2356146334991973530,1141071314586071640
2022-07-31 00:49:00,-19178211487,11245836794291953146,201903,201895,201895,201903,937553905,11795158403927419219,1342132929495823859
