timestamp,netAmount0,netAmount1,closeTick,openTick,lowestTick,highestTick,inAmount0,inAmount1,currentLiquidity
2025-07-02 00:00:00,-272178,113212971588366,198465.0,198465.0,198465.0,198465.0,0,113212971588366,52360661882365619
2025-07-02 00:01:00,111987396,-46532726425687008,198464.0,198464.0,198464.0,198464.0,111987396,0,52360661882365619
2025-07-02 00:02:00,0,0,198464.0,198464.0,198464.0,198464.0,0,0,52360661882365619
2025-07-02 00:03:00,106552729,-44270761347002528,198464.0,198464.0,198464.0,198464.0,106552729,0,52360661882365619
2025-07-02 00:04:00,-14875903,6186637786492310,198464.0,198464.0,198464.0,198464.0,0,6186637786492310,52360661882365619
2025-07-02 00:05:00,0,0,198464.0,198464.0,198464.0,198464.0,0,0,52360661882365619
2025-07-02 00:06:00,0,0,198464.0,198464.0,198464.0,198464.0,0,0,52360661882365619
2025-07-02 00:07:00,298442664,-123979506677013688,198461.0,198463.0,198461.0,198463.0,298442664,0,52360661882365619
2025-07-02 00:08:00,-177989532,74011212681610812,198463.0,198461.0,198461.0,198463.0,0,74011212681610812,52360661882365619
2025-07-02 00:09:00,-516434078,214833756767824548,198467.0,198463.0,198463.0,198467.0,79844936,248018182599527622,52360661882365619
2025-07-02 00:10:00,0,0,198467.0,198467.0,198467.0,198467.0,0,0,52360661882365619
2025-07-02 00:11:00,288581443,-119912233531514450,198464.0,198466.0,198464.0,198466.0,308211233,8165562987625589,52360661882365619
2025-07-02 00:12:00,815751814,-338841083238422825,198458.0,198464.0,198458.0,198464.0,815751814,0,52360661882059860
2025-07-02 00:13:00,-2405830,1000000000000000,198458.0,198458.0,198458.0,198458.0,0,1000000000000000,52360661882059860
2025-07-02 00:14:00,0,0,198458.0,198458.0,198458.0,198458.0,0,0,52360661882059860
2025-07-02 00:15:00,723126497,-300177821418198761,198453.0,198458.0,198452.0,198458.0,747201808,10001356050032974,52360661882059860
2025-07-02 00:16:00,-373316016,155106769568968706,198455.0,198453.0,198453.0,198455.0,0,155106769568968706,52360661882059860
2025-07-02 00:17:00,-1144149615,475660779954178794,198464.0,198459.0,198459.0,198464.0,10144654,479875887328104154,52360661882365619
2025-07-02 00:18:00,632246435,-262632972021715394,198459.0,198463.0,198459.0,198463.0,632246435,0,52360661882059860
2025-07-02 00:19:00,0,0,198459.0,198459.0,198459.0,198459.0,0,0,52360661882059860
2025-07-02 00:20:00,192247957,-79833515323427420,198458.0,198459.0,198458.0,198459.0,192247957,0,52360661882059860
2025-07-02 00:21:00,0,0,198458.0,198458.0,198458.0,198458.0,0,0,52360661882059860
2025-07-02 00:22:00,123975530,-51467389427867336,198457.0,198457.0,198457.0,198457.0,145060649,8763065164162627,52360661882059860
2025-07-02 00:23:00,655547410,-272108744158638288,198452.0,198456.0,198452.0,198456.0,655547410,0,52360661882059860
2025-07-02 00:24:00,260685831,-108144684731465559,198450.0,198450.0,198449.0,198450.0,318178538,23876851034900970,52360661882059860
2025-07-02 00:25:00,-57490136,23876851035141855,198450.0,198450.0,198450.0,198450.0,0,23876851035141855,52360661882059860
2025-07-02 00:26:00,-246631356,102443261803269727,198452.0,198451.0,198451.0,198452.0,0,102443261803269727,52360661882059860
2025-07-02 00:27:00,0,0,198452.0,198452.0,198452.0,198452.0,0,0,52360661882059860
2025-07-02 00:28:00,278903941,-115725635860665988,198450.0,198452.0,198450.0,198452.0,291955691,5421853097596050,52360661882059860
2025-07-02 00:29:00,143711883,-59623377033305145,198449.0,198450.0,198449.0,198450.0,143711883,0,52428514814641763
2025-07-02 00:30:00,-318744732,132382600000000000,198451.0,198451.0,198451.0,198451.0,0,132382600000000000,52360661882059860
2025-07-02 00:31:00,-12800866,5317203603419610,198451.0,198451.0,198451.0,198451.0,0,5317203603419610,52360661882059860
2025-07-02 00:32:00,16827260,-6982681381150055,198451.0,198451.0,198451.0,198451.0,16827260,0,52360661882059860
2025-07-02 00:33:00,320012936,-132775966180543345,198449.0,198451.0,198449.0,198451.0,320012936,0,52428514814641763
2025-07-02 00:34:00,-58082242,24120455300014830,198449.0,198449.0,198449.0,198449.0,0,24120455300014830,52428514814641763
2025-07-02 00:35:00,-25808599,10718171915501195,198450.0,198450.0,198450.0,198450.0,0,10718171915501195,52360661882059860
2025-07-02 00:36:00,57498077,-23854473925727899,198449.0,198449.0,198449.0,198449.0,57498077,0,52428514814641763
2025-07-02 00:37:00,0,0,198449.0,198449.0,198449.0,198449.0,0,0,52428514814641763
2025-07-02 00:38:00,-698518245,290159654632057633,198454.0,198450.0,198450.0,198454.0,0,290159654632057633,52360661882059860
2025-07-02 00:39:00,-775695951,322403673577982400,198461.0,198458.0,198458.0,198461.0,0,322403673577982400,52360661882365619
2025-07-02 00:40:00,0,0,198461.0,198461.0,198461.0,198461.0,0,0,52360661882365619
2025-07-02 00:41:00,-46508485,19336579244280388,198461.0,198461.0,198461.0,198461.0,0,19336579244280388,52360661882365619
